Chr	Start	End	Colorval
Renan	165820001	166820000	gray
Renan	166820001	167820000	gray
Renan	167820001	168840000	gray
Renan	168840001	169840000	gray
Renan	169840001	170880000	gray
Renan	170880001	171880000	gray
Renan	171880001	172880000	gray
Renan	172880001	173880000	gray
Renan	173880001	174900000	gray
Renan	174900001	176000000	gray
Renan	176000001	177000000	gray
Renan	177000001	178020000	gray
Renan	178020001	179020000	gray
Renan	179020001	180060000	gray
Renan	180060001	181080000	gray
Renan	181080001	182080000	gray
Renan	182080001	183180000	gray
Renan	183180001	184180000	gray
Renan	184180001	185180000	gray
Renan	185180001	186200000	gray
Renan	186200001	187200000	gray
Renan	187200001	188200000	gray
Renan	188200001	189220000	gray
Renan	189220001	190220000	gray
Renan	190240001	191240000	gray
Renan	191240001	192240000	gray
Renan	192240001	193240000	gray
Renan	193240001	194240000	gray
Renan	194240001	195320000	gray
Renan	195320001	196340000	gray
Renan	196340001	197340000	gray
Renan	197340001	198400000	gray
Renan	198420001	199420000	gray
Renan	199420001	200420000	gray
Renan	200420001	201420000	gray
Renan	201420001	202480000	gray
Renan	202480001	203500000	gray
Renan	203500001	204500000	gray
Renan	204500001	205500000	gray
Renan	205500001	206500000	gray
Renan	206500001	207500000	gray
Renan	207500001	208500000	gray
Renan	208500001	209500000	gray
Renan	209500001	210500000	gray
Renan	210500001	211500000	gray
Renan	211500001	212500000	gray
Renan	212500001	213540000	gray
Renan	213540001	214540000	gray
Renan	214540001	215540000	gray
Renan	215540001	216540000	gray
Renan	216540001	217540000	gray
Renan	217540001	218540000	gray
Renan	218540001	219580000	gray
Renan	219580001	220620000	gray
Renan	220620001	221620000	gray
Renan	221620001	222620000	gray
Renan	222620001	223740000	gray
Renan	223740001	224880000	gray
Renan	224880001	225880000	gray
Renan	225880001	226880000	gray
Renan	226880001	227880000	gray
Renan	227880001	228880000	gray
Renan	228880001	229880000	gray
Renan	229880001	230880000	gray
Renan	230880001	231880000	gray
Renan	231880001	232920000	gray
Renan	232920001	233920000	gray
Renan	233920001	235020000	gray
Renan	235020001	236020000	gray
Renan	236020001	237060000	gray
Renan	237060001	238100000	gray
Renan	238100001	239100000	gray
Renan	239100001	240100000	gray
Renan	240100001	241120000	gray
Renan	241120001	242120000	gray
Renan	242120001	243120000	gray
Renan	243120001	244220000	gray
Renan	244220001	245220000	gray
Renan	245220001	246240000	gray
Renan	246240001	247240000	gray
Renan	247240001	248300000	gray
Renan	248300001	249300000	gray
Renan	249300001	250300000	gray
Renan	250300001	251300000	gray
Renan	251300001	252300000	gray
Renan	252300001	253300000	gray
Renan	253300001	254300000	gray
Renan	254300001	255300000	gray
Renan	255300001	256300000	gray
Renan	256300001	257300000	gray
Renan	257300001	258300000	gray
Renan	258300001	259300000	gray
Renan	259300001	260340000	gray
Renan	260340001	261340000	gray
Renan	261340001	262360000	gray
Renan	262360001	263380000	gray
Renan	263380001	264380000	gray
Renan	264380001	265380000	gray
Renan	265380001	266380000	gray
Renan	266380001	267500000	gray
Renan	267500001	268560000	gray
Renan	268560001	269580000	gray
Renan	269580001	270580000	gray
Renan	270580001	271640000	gray
Renan	271640001	272640000	gray
Renan	272640001	273640000	gray
Renan	273640001	274640000	gray
Renan	274640001	275640000	gray
Renan	275640001	276640000	gray
Renan	276640001	277640000	gray
Renan	277640001	278660000	gray
Renan	278660001	279660000	gray
Renan	279660001	280660000	gray
Renan	280660001	281660000	gray
Renan	281660001	282740000	gray
Renan	282740001	283880000	gray
Renan	283880001	285120000	gray
Renan	285120001	286120000	gray
Renan	286120001	287120000	gray
Renan	287120001	288120000	gray
Renan	288120001	289120000	gray
Renan	289120001	290180000	gray
Renan	290180001	291180000	gray
Renan	291180001	292180000	gray
Renan	292180001	293180000	gray
Renan	293180001	294240000	gray
Renan	294240001	295240000	gray
Renan	295240001	296280000	gray
Renan	296280001	297280000	gray
Renan	297280001	298320000	gray
Renan	298320001	299320000	gray
Renan	299320001	300320000	gray
Renan	300320001	301320000	gray
Renan	301320001	302320000	gray
Renan	302320001	303320000	gray
Renan	303320001	304320000	gray
Renan	304320001	305320000	gray
Renan	305320001	306320000	gray
Renan	306320001	307320000	gray
Renan	307320001	308400000	gray
Renan	308400001	309400000	gray
Renan	309400001	310400000	gray
Renan	310400001	311420000	gray
Renan	311420001	312420000	gray
Renan	312420001	313420000	gray
Renan	313420001	314420000	gray
Renan	314420001	315420000	gray
Renan	315420001	316420000	gray
Renan	316420001	317460000	gray
Renan	317460001	318460000	gray
Renan	318460001	319480000	gray
Renan	319480001	320480000	gray
Renan	320480001	321760000	gray
Renan	321760001	322760000	gray
Renan	322760001	323760000	gray
Renan	323760001	324760000	gray
Renan	324760001	325760000	gray
Renan	325760001	326760000	gray
Renan	326760001	327800000	gray
Renan	327800001	328840000	gray
Renan	328840001	329840000	gray
Renan	329840001	330840000	gray
Renan	330840001	331840000	gray
Renan	331840001	332900000	gray
Renan	332900001	333900000	gray
Renan	333900001	334920000	gray
Renan	334920001	336040000	gray
Renan	336040001	337060000	gray
Renan	337060001	338060000	gray
Renan	338060001	339060000	gray
Renan	339160001	340160000	gray
Renan	340160001	341160000	gray
Renan	341160001	342160000	gray
Renan	342160001	343160000	gray
Renan	343160001	344160000	gray
Renan	344160001	345160000	gray
Renan	345160001	346160000	gray
Renan	346180001	347180000	gray
Renan	347180001	348180000	gray
Renan	348180001	349180000	gray
Renan	349180001	350240000	gray
Renan	350240001	351240000	gray
Renan	351240001	352240000	gray
Renan	352240001	353240000	gray
Renan	353240001	354240000	gray
Renan	354300001	355360000	gray
Renan	355360001	356480000	gray
Renan	356480001	357480000	gray
Renan	357480001	358480000	gray
Renan	358480001	359480000	gray
Renan	359480001	360600000	gray
Renan	360600001	361600000	gray
Renan	361600001	362660000	gray
Renan	362660001	363660000	gray
Renan	363660001	364660000	gray
Renan	364660001	365660000	gray
Renan	365660001	366660000	gray
Renan	366660001	367720000	gray
Renan	367720001	368720000	gray
Renan	368720001	369720000	gray
Renan	369720001	370720000	gray
Renan	370720001	371720000	gray
Renan	371720001	372720000	gray
Renan	372720001	373720000	gray
Renan	373720001	374740000	gray
Renan	374740001	375760000	gray
Renan	375760001	376800000	gray
Renan	376800001	377800000	gray
Renan	377800001	378820000	gray
Renan	378820001	379820000	gray
Renan	379820001	380880000	gray
Renan	380880001	381880000	gray
Renan	381880001	382880000	gray
Renan	382880001	383880000	gray
Renan	383880001	384880000	gray
Renan	384880001	385880000	gray
Renan	385880001	386880000	gray
Renan	386880001	388060000	gray
Renan	388060001	389120000	gray
Renan	389120001	390120000	gray
Renan	390120001	391120000	gray
Renan	391120001	392120000	gray
Renan	392120001	393180000	gray
Renan	393180001	394320000	gray
Renan	394320001	395340000	gray
Renan	395340001	396340000	gray
Renan	396340001	397340000	gray
Renan	397340001	398460000	gray
Renan	398460001	399460000	gray
Renan	399460001	400760000	gray
Renan	400760001	401800000	gray
Renan	401800001	402800000	gray
Renan	402800001	403800000	gray
Renan	403800001	404800000	gray
Renan	404800001	405800000	gray
Renan	405800001	406800000	gray
Renan	406800001	407840000	gray
Renan	407840001	408880000	gray
Renan	408880001	409880000	black
Renan	409880001	410980000	gray
Renan	410980001	411980000	gray
Renan	411980001	413000000	gray
Renan	413000001	414000000	gray
Renan	414000001	415000000	gray
Renan	415000001	416040000	gray
Renan	416040001	417040000	gray
Renan	417040001	418040000	gray
Renan	418040001	419060000	gray
Renan	419060001	420120000	gray
Renan	420120001	421120000	gray
Renan	421120001	422180000	gray
Renan	422180001	423180000	gray
Renan	423180001	424180000	gray
Renan	424180001	425240000	gray
Renan	425240001	426340000	gray
Renan	426340001	427380000	gray
Renan	427380001	428380000	gray
Renan	428380001	429420000	gray
Renan	429420001	430440000	gray
Renan	430440001	431440000	gray
Renan	431440001	432440000	gray
Renan	432440001	433440000	gray
Renan	433440001	434480000	gray
Renan	434480001	435480000	gray
Renan	435480001	436540000	gray
Renan	436540001	437580000	gray
Renan	437580001	438580000	gray
Renan	438580001	439620000	gray
Renan	439620001	440720000	gray
Renan	440720001	441740000	gray
Renan	441740001	442740000	gray
Renan	442740001	443740000	gray
Renan	443740001	444740000	gray
Renan	444740001	445940000	gray
Renan	445940001	446940000	gray
Renan	446940001	447940000	gray
Renan	447940001	448960000	gray
Renan	448960001	450000000	gray
Renan	450000001	451020000	gray
Renan	451020001	452060000	gray
Renan	452060001	453100000	gray
Renan	453100001	454100000	gray
Renan	454100001	455100000	gray
Renan	455100001	456100000	gray
Renan	456100001	457100000	gray
Renan	457100001	458100000	gray
Renan	458100001	459160000	gray
Renan	459160001	460160000	gray
Renan	460160001	461200000	gray
Renan	461200001	462200000	gray
Renan	462200001	463200000	gray
Renan	463200001	464220000	gray
Renan	464220001	465320000	gray
Renan	465320001	466340000	gray
Renan	466340001	467360000	gray
Renan	467360001	468360000	gray
Renan	468360001	469360000	gray
Renan	469360001	470380000	gray
Renan	470380001	471440000	gray
Renan	471440001	472540000	gray
Renan	472540001	473620000	gray
Renan	473620001	474620000	gray
Renan	474620001	475620000	gray
Renan	475620001	476620000	gray
Renan	476620001	477620000	gray
Renan	477620001	478740000	gray
Renan	478740001	479780000	gray
Renan	479780001	480780000	gray
Renan	480780001	481780000	gray
Renan	481780001	482780000	gray
Renan	482780001	483780000	black
Renan	483780001	484780000	gray
Renan	484780001	485780000	gray
Renan	485780001	486860000	gray
Renan	486860001	487940000	gray
Renan	487940001	488960000	gray
Renan	488960001	489960000	gray
Renan	489960001	491020000	gray
Renan	491020001	492020000	gray
Renan	492020001	493160000	gray
Renan	493160001	494160000	gray
Renan	494160001	495160000	gray
Renan	495160001	496160000	gray
Renan	496160001	497160000	gray
Renan	497160001	498180000	gray
Renan	498180001	499220000	gray
Renan	499220001	500220000	gray
Renan	500220001	501220000	gray
Renan	501220001	502300000	gray
Renan	502300001	503360000	gray
Renan	503360001	504360000	gray
Renan	504360001	505360000	gray
Renan	505360001	506360000	gray
Renan	506360001	507420000	gray
Renan	507420001	508600000	gray
Renan	508600001	509600000	gray
Renan	509600001	510600000	gray
Renan	510600001	511660000	gray
Renan	511660001	512680000	gray
Renan	512680001	513680000	gray
Renan	513680001	514940000	gray
Renan	514940001	515940000	gray
Renan	515940001	516940000	gray
Renan	516940001	517980000	gray
Renan	517980001	518980000	gray
Renan	518980001	519980000	gray
Renan	519980001	520980000	gray
Renan	520980001	521980000	gray
Renan	521980001	522980000	gray
Renan	522980001	523980000	gray
Renan	523980001	524980000	gray
Renan	524980001	526020000	gray
Renan	526020001	527020000	gray
Renan	527020001	528040000	gray
Renan	528040001	529040000	gray
Renan	529040001	530040000	gray
Renan	530040001	531040000	gray
Renan	531040001	532080000	gray
Renan	532080001	533220000	gray
Renan	533220001	534220000	gray
Renan	534220001	535240000	gray
Renan	535240001	536240000	gray
Renan	536240001	537240000	gray
Renan	537240001	538300000	gray
Renan	538300001	539300000	gray
Renan	539300001	540480000	gray
Renan	540480001	541500000	gray
Renan	541500001	542520000	gray
Renan	542520001	543520000	gray
Renan	543520001	544640000	gray
Renan	544640001	545640000	gray
Renan	545640001	546640000	gray
Renan	546640001	547740000	gray
Renan	547740001	548800000	gray
Renan	548800001	549820000	gray
Renan	549820001	550820000	gray
Renan	550820001	551900000	gray
Renan	551900001	552900000	gray
Renan	552900001	553900000	gray
Renan	553900001	554920000	gray
Renan	554920001	555920000	gray
Renan	555920001	556920000	gray
Renan	556920001	557940000	gray
Renan	557940001	558980000	gray
Renan	558980001	560040000	gray
Renan	560040001	561040000	gray
Renan	561040001	562120000	gray
Renan	562120001	563120000	gray
Renan	563120001	564140000	gray
Renan	564140001	565220000	gray
Renan	565220001	566220000	gray
Renan	566220001	567220000	gray
Renan	567220001	568220000	gray
Renan	568220001	569220000	gray
Renan	569220001	570280000	gray
Renan	570280001	571280000	gray
Renan	571280001	572320000	gray
Renan	572320001	573320000	gray
Renan	573320001	574440000	gray
Renan	574440001	575440000	gray
Renan	575440001	576500000	gray
Renan	576500001	577540000	gray
Renan	577540001	578540000	gray
Renan	578540001	579540000	gray
Renan	579540001	580540000	gray
Renan	580540001	581540000	gray
Renan	581540001	582600000	gray
Renan	582600001	583600000	gray
Renan	583600001	584600000	gray
Renan	584600001	585600000	gray
Renan	585600001	586600000	chartreuse
Renan	586600001	587600000	chartreuse
Renan	587600001	588600000	chartreuse
Renan	588600001	589600000	chartreuse
Renan	589600001	590640000	chartreuse
Renan	590640001	591640000	chartreuse
Renan	591640001	592640000	chartreuse
Renan	592640001	593640000	chartreuse
Renan	593640001	594640000	chartreuse
Renan	594640001	595680000	white
Renan	595680001	596680000	chartreuse
Renan	596680001	597680000	chartreuse
Renan	597680001	598680000	chartreuse
Renan	598680001	599680000	chartreuse
Renan	599680001	600680000	chartreuse
Renan	600680001	601680000	chartreuse
Renan	601680001	602680000	chartreuse
Renan	602680001	603680000	chartreuse
Renan	603680001	604680000	chartreuse
Renan	604680001	605680000	chartreuse
Renan	605680001	606680000	chartreuse
Renan	606680001	607680000	chartreuse
Renan	607680001	608680000	chartreuse
Renan	608680001	609680000	chartreuse
Renan	609680001	610740000	chartreuse
Renan	610740001	611740000	chartreuse
Renan	611740001	612740000	chartreuse
Renan	612740001	613740000	chartreuse
Renan	613740001	614760000	chartreuse
Renan	614760001	615760000	chartreuse
Renan	615760001	616760000	chartreuse
Renan	616760001	617760000	chartreuse
Renan	617760001	618760000	chartreuse
Renan	618760001	619760000	chartreuse
Renan	619760001	620760000	chartreuse
Renan	620760001	621760000	chartreuse
Renan	621760001	622780000	chartreuse
Renan	622780001	623780000	chartreuse
Renan	623780001	624780000	chartreuse
Renan	624780001	625780000	chartreuse
Renan	625780001	626780000	chartreuse
Renan	626780001	627780000	chartreuse
Renan	627780001	628780000	chartreuse
Renan	628780001	629780000	chartreuse
Renan	629780001	630780000	chartreuse
Renan	630780001	631780000	black
Renan	631780001	632780000	black
Renan	632780001	633780000	gray
Renan	633780001	634780000	gray
Renan	634780001	635820000	gray
Renan	635820001	636820000	gray
Renan	636820001	637820000	gray
Renan	637820001	638820000	gray
Renan	638820001	639840000	gray
Renan	639840001	640840000	gray
Renan	640840001	641840000	gray
Renan	641840001	642840000	gray
Renan	642840001	643840000	gray
Renan	643840001	644940000	gray
Renan	644940001	645940000	gray
Renan	645940001	646940000	gray
Renan	646940001	647980000	gray
Renan	647980001	649000000	gray
Renan	649000001	650000000	gray
Renan	650000001	651000000	gray
Renan	651000001	652000000	black
Renan	652000001	653000000	white
Renan	653000001	654000000	white
Renan	654000001	655000000	gray
Renan	655000001	656020000	gray
Renan	656020001	657020000	gray
Renan	657020001	658040000	gray
Renan	658040001	659060000	gray
Renan	659060001	660060000	gray
Renan	660060001	661060000	white
CS	1	1000000	gray
CS	1000001	2020000	gray
CS	2020001	3020000	gray
CS	3020001	4020000	gray
CS	4020001	5020000	gray
CS	5020001	6040000	gray
CS	6040001	7040000	gray
CS	7040001	8040000	gray
CS	8040001	9040000	gray
CS	9040001	10060000	white
CS	10060001	11080000	navy
CS	11080001	12080000	navy
CS	12080001	13080000	navy
CS	13080001	14080000	navy
CS	14080001	15080000	white
CS	15080001	16100000	white
CS	16100001	17100000	white
CS	17100001	18100000	white
CS	18100001	19100000	cyan
CS	19100001	20100000	white
CS	20100001	21100000	white
CS	21100001	22120000	white
CS	22120001	23120000	white
CS	23120001	24140000	gray
CS	24140001	25140000	gray
CS	25140001	26180000	gray
CS	26180001	27200000	gray
CS	27200001	28200000	gray
CS	28200001	29220000	gray
CS	29220001	30240000	gray
CS	30240001	31240000	white
CS	31240001	32240000	white
CS	32240001	33240000	white
CS	33240001	34240000	gray
CS	34240001	35240000	gray
CS	35240001	36280000	gray
CS	36280001	37280000	gray
CS	37280001	38280000	gray
CS	38280001	39300000	gray
CS	39300001	40300000	gray
CS	40300001	41300000	gray
CS	41300001	42300000	gray
CS	42300001	43300000	gray
CS	43300001	44300000	gray
CS	44300001	45300000	gray
CS	45300001	46300000	gray
CS	46300001	47300000	gray
CS	47300001	48300000	gray
CS	48300001	49300000	gray
CS	49300001	50300000	gray
CS	50300001	51300000	gray
CS	51300001	52300000	gray
CS	52300001	53300000	gray
CS	53300001	54300000	gray
CS	54300001	55300000	gray
CS	55300001	56300000	gray
CS	56300001	57300000	gray
CS	57300001	58300000	gray
CS	58300001	59300000	gray
CS	59300001	60300000	gray
CS	60300001	61300000	white
CS	61300001	62300000	white
CS	62300001	63300000	white
CS	63300001	64300000	white
CS	64300001	65300000	coral
CS	65300001	66300000	coral
CS	66300001	67300000	orchid
CS	67300001	68300000	coral
CS	68300001	69300000	coral
CS	69300001	70300000	coral
CS	70300001	71300000	salmon
CS	71300001	72300000	salmon
CS	72300001	73300000	salmon
CS	73300001	74300000	salmon
CS	74300001	75300000	salmon
CS	75300001	76300000	gray
CS	76300001	77300000	sienna
CS	77300001	78300000	sienna
CS	78300001	79300000	salmon
CS	79300001	80300000	gray
CS	80300001	81300000	salmon
CS	81300001	82300000	sienna
CS	82300001	83300000	sienna
CS	83300001	84300000	gray
CS	84300001	85300000	gray
CS	85300001	86300000	gray
CS	86300001	87300000	sienna
CS	87300001	88300000	gray
CS	88300001	89300000	gray
CS	89300001	90300000	gray
CS	90300001	91300000	gray
CS	91300001	92300000	gray
CS	92300001	93300000	gray
CS	93300001	94300000	gray
CS	94300001	95300000	gray
CS	95300001	96300000	gray
CS	96300001	97300000	gray
CS	97300001	98300000	gray
CS	98300001	99300000	gray
CS	99300001	100300000	gray
CS	100300001	101300000	gray
CS	101300001	102300000	gray
CS	102300001	103300000	gray
CS	103300001	104300000	gray
CS	104300001	105300000	gray
CS	105300001	106300000	gray
CS	106300001	107300000	gray
CS	107300001	108300000	gray
CS	108300001	109300000	gray
CS	109300001	110300000	gray
CS	110300001	111300000	gray
CS	111300001	112300000	gray
CS	112300001	113300000	gray
CS	113300001	114300000	gray
CS	114300001	115300000	gray
CS	115300001	116300000	gray
CS	116300001	117320000	gray
CS	117320001	118340000	gray
CS	118340001	119340000	gray
CS	119340001	120340000	gray
CS	120340001	121340000	gray
CS	121340001	122360000	gray
CS	122360001	123360000	gray
CS	123360001	124360000	gray
CS	124360001	125360000	gray
CS	125360001	126360000	gray
CS	126360001	127360000	gray
CS	127360001	128360000	gray
CS	128360001	129360000	gray
CS	129360001	130360000	gray
CS	130360001	131360000	gray
CS	131360001	132360000	gray
CS	132360001	133360000	gray
CS	133360001	134360000	gray
CS	134360001	135360000	gray
CS	135360001	136360000	gray
CS	136360001	137360000	gray
CS	137360001	138360000	gray
CS	138360001	139360000	gray
CS	139360001	140360000	gray
CS	140360001	141360000	gray
CS	141360001	142360000	gray
CS	142360001	143360000	gray
CS	143360001	144360000	gray
CS	144360001	145360000	gray
CS	145360001	146380000	gray
CS	146380001	147380000	gray
CS	147380001	148380000	gray
CS	148380001	149380000	gray
CS	149380001	150380000	gray
CS	150380001	151380000	gray
CS	151380001	152380000	gray
CS	152380001	153380000	gray
CS	153380001	154380000	gray
CS	154380001	155380000	gray
CS	155380001	156380000	gray
CS	156380001	157380000	gray
CS	157380001	158380000	gray
CS	158380001	159380000	gray
CS	159380001	160380000	gray
CS	160380001	161380000	gray
CS	161380001	162380000	gray
CS	162380001	163380000	gray
CS	163380001	164380000	gray
CS	164380001	165380000	gray
CS	165380001	166380000	gray
CS	166380001	167380000	gray
CS	167380001	168380000	gray
CS	168380001	169380000	gray
CS	169380001	170380000	gray
CS	170380001	171380000	gray
CS	171380001	172380000	gray
CS	172380001	173380000	gray
CS	173380001	174380000	gray
CS	174380001	175380000	gray
CS	175380001	176380000	gray
CS	176380001	177400000	gray
CS	177400001	178400000	gray
CS	178400001	179400000	gray
CS	179400001	180400000	gray
CS	180400001	181440000	gray
CS	181440001	182440000	gray
CS	182440001	183440000	gray
CS	183440001	184440000	gray
CS	184440001	185440000	gray
CS	185440001	186440000	gray
CS	186440001	187440000	gray
CS	187440001	188440000	gray
CS	188440001	189440000	gray
CS	189440001	190440000	gray
CS	190440001	191440000	gray
CS	191440001	192440000	gray
CS	192440001	193440000	gray
CS	193440001	194440000	gray
CS	194440001	195460000	gray
CS	195460001	196460000	gray
CS	196460001	197460000	gray
CS	197460001	198460000	gray
CS	198460001	199460000	gray
CS	199460001	200460000	gray
CS	200460001	201460000	gray
CS	201460001	202460000	gray
CS	202460001	203460000	gray
CS	203460001	204460000	gray
CS	204460001	205460000	gray
CS	205460001	206460000	gray
CS	206460001	207460000	gray
CS	207460001	208460000	gray
CS	208460001	209460000	gray
CS	209460001	210460000	gray
CS	210460001	211460000	gray
CS	211460001	212460000	gray
CS	212460001	213460000	gray
CS	213460001	214460000	gray
CS	214460001	215460000	gray
CS	215460001	216460000	gray
CS	216460001	217480000	gray
CS	217480001	218480000	gray
CS	218480001	219480000	gray
CS	219480001	220480000	gray
CS	220480001	221480000	gray
CS	221480001	222480000	gray
CS	222480001	223500000	gray
CS	223500001	224500000	gray
CS	224500001	225500000	gray
CS	225500001	226500000	gray
CS	226500001	227500000	gray
CS	227500001	228500000	gray
CS	228500001	229500000	gray
CS	229500001	230500000	gray
CS	230500001	231500000	gray
CS	231500001	232500000	gray
CS	232500001	233500000	gray
CS	233500001	234500000	gray
CS	234500001	235500000	gray
CS	235500001	236500000	gray
CS	236500001	237520000	gray
CS	237520001	238520000	gray
CS	238520001	239520000	gray
CS	239520001	240520000	gray
CS	240520001	241520000	gray
CS	241520001	242520000	gray
CS	242520001	243520000	gray
CS	243520001	244520000	gray
CS	244520001	245520000	gray
CS	245520001	246520000	gray
CS	246520001	247520000	gray
CS	247520001	248520000	gray
CS	248520001	249520000	gray
CS	249520001	250520000	gray
CS	250520001	251520000	gray
CS	251520001	252520000	gray
CS	252520001	253520000	gray
CS	253520001	254540000	gray
CS	254540001	255540000	gray
CS	255540001	256540000	gray
CS	256540001	257540000	gray
CS	257540001	258540000	gray
CS	258540001	259540000	gray
CS	259540001	260540000	gray
CS	260540001	261540000	gray
CS	261540001	262540000	gray
CS	262540001	263540000	gray
CS	263540001	264540000	gray
CS	264540001	265540000	gray
CS	265540001	266540000	gray
CS	266540001	267540000	gray
CS	267540001	268540000	gray
CS	268540001	269540000	gray
CS	269540001	270540000	gray
CS	270540001	271540000	gray
CS	271540001	272540000	gray
CS	272540001	273540000	gray
CS	273540001	274540000	gray
CS	274540001	275540000	gray
CS	275540001	276540000	gray
CS	276540001	277540000	gray
CS	277540001	278540000	gray
CS	278540001	279540000	gray
CS	279540001	280540000	gray
CS	280540001	281540000	gray
CS	281540001	282540000	gray
CS	282540001	283540000	gray
CS	283540001	284540000	gray
CS	284540001	285560000	gray
CS	285560001	286560000	gray
CS	286560001	287560000	gray
CS	287560001	288560000	gray
CS	288560001	289560000	gray
CS	289560001	290560000	gray
CS	290560001	291580000	gray
CS	291580001	292600000	gray
CS	292600001	293600000	gray
CS	293600001	294600000	gray
CS	294600001	295600000	gray
CS	295600001	296600000	gray
CS	296600001	297600000	gray
CS	297600001	298600000	gray
CS	298600001	299600000	gray
