Chr	Start	End	Colorval
Renan	72340001	73340000	gray
Renan	73340001	74340000	gray
Renan	74340001	75340000	gray
Renan	75340001	76340000	gray
Renan	76340001	77340000	gray
Renan	77340001	78340000	gray
Renan	78340001	79400000	gray
Renan	79400001	80400000	gray
Renan	80400001	81400000	gray
Renan	81400001	82420000	gray
Renan	82420001	83420000	gray
Renan	83420001	84420000	gray
Renan	84420001	85520000	gray
Renan	85520001	86520000	gray
Renan	86520001	87520000	gray
Renan	87520001	88520000	gray
Renan	88520001	89520000	gray
Renan	89520001	90520000	gray
Renan	90520001	91520000	white
Renan	91520001	92520000	white
Renan	92520001	93520000	white
Renan	93520001	94520000	white
Renan	94520001	95520000	white
Renan	95520001	96560000	white
Renan	96560001	97560000	cyan
Renan	97560001	98560000	cyan
Renan	98560001	99560000	cyan
Renan	99560001	100560000	cyan
Renan	100560001	101600000	cyan
Renan	101600001	102620000	black
Renan	102620001	103620000	cyan
Renan	103620001	104760000	cyan
Renan	104760001	105840000	cyan
Renan	105840001	106840000	cyan
Renan	106840001	107840000	cyan
Renan	107840001	108840000	cyan
Renan	108840001	109840000	cyan
Renan	109840001	110840000	cyan
Renan	110840001	111840000	cyan
Renan	111840001	112840000	gray
Renan	112840001	113840000	gray
Renan	113840001	114840000	gray
Renan	114840001	115840000	gray
Renan	115840001	116840000	gray
Renan	116840001	117840000	gray
Renan	117840001	118840000	gray
Renan	118840001	119840000	gray
Renan	119840001	120840000	gray
Renan	120840001	121860000	gray
Renan	121860001	122860000	gray
Renan	122860001	123860000	gray
Renan	123860001	124860000	gray
Renan	124860001	125860000	gray
Renan	125860001	126940000	gray
Renan	126940001	127940000	gray
Renan	127940001	128940000	gray
Renan	128940001	129940000	gray
Renan	129940001	130940000	gray
Renan	130940001	131940000	gray
Renan	131940001	132940000	gray
Renan	132940001	133940000	cyan
Renan	133940001	134940000	cyan
Renan	134940001	136000000	cyan
Renan	136000001	137020000	cyan
Renan	137020001	138040000	cyan
Renan	138040001	139040000	cyan
Renan	139040001	140040000	cyan
Renan	140040001	141140000	gray
Renan	141140001	142160000	gray
Renan	142160001	143240000	gray
Renan	143240001	144240000	gray
Renan	144240001	145280000	gray
Renan	145280001	146280000	gray
Renan	146280001	147280000	gray
Renan	147280001	148280000	gray
Renan	148280001	149280000	gray
Renan	149280001	150280000	gray
Renan	150280001	151280000	gray
Renan	151280001	152280000	gray
Renan	152280001	153340000	gray
Renan	153340001	154380000	gray
Renan	154380001	155460000	gray
Renan	155460001	156460000	gray
Renan	156460001	157460000	gray
Renan	157460001	158460000	gray
Renan	158460001	159460000	gray
Renan	159460001	160460000	gray
Renan	160460001	161460000	gray
Renan	161460001	162480000	gray
Renan	162480001	163480000	gray
Renan	163480001	164660000	gray
Renan	164660001	165660000	gray
Renan	165660001	166660000	gray
Renan	166660001	167660000	gray
Renan	167660001	168660000	gray
Renan	168660001	171900000	gray
Renan	171900001	172900000	gray
Renan	172900001	173940000	gray
Renan	173940001	174940000	gray
Renan	174940001	175940000	gray
Renan	175940001	176940000	gray
Renan	176940001	177940000	gray
Renan	177940001	178960000	gray
Renan	178960001	179960000	gray
Renan	179960001	180960000	gray
Renan	180960001	181960000	gray
Renan	181960001	182960000	gray
Renan	182960001	183980000	gray
Renan	183980001	184980000	gray
Renan	184980001	185980000	gray
Renan	185980001	186980000	gray
Renan	186980001	187980000	gray
Renan	187980001	188980000	gray
Renan	188980001	189980000	gray
Renan	189980001	190980000	gray
Renan	190980001	192000000	gray
Renan	192000001	193000000	gray
Renan	193040001	194040000	gray
Renan	194040001	195060000	gray
Renan	195060001	196060000	gray
Renan	196060001	197080000	gray
Renan	197080001	198180000	gray
Renan	198180001	199180000	gray
Renan	199180001	200180000	gray
Renan	200180001	201260000	gray
Renan	201260001	202260000	gray
Renan	202260001	203260000	gray
Renan	203260001	204260000	gray
Renan	204260001	205260000	gray
Renan	205260001	206260000	gray
Renan	206260001	207280000	gray
Renan	207280001	208280000	gray
Renan	208280001	209280000	gray
Renan	209280001	210280000	gray
Renan	210280001	211320000	gray
Renan	211320001	212320000	gray
Renan	212320001	213400000	gray
Renan	213400001	214400000	gray
Renan	214400001	215400000	gray
Renan	215400001	216400000	gray
Renan	216400001	217400000	gray
Renan	217400001	218500000	gray
Renan	218500001	219500000	gray
Renan	219500001	220500000	gray
Renan	220500001	221500000	gray
Renan	221500001	222500000	gray
Renan	222500001	223580000	gray
Renan	223580001	224580000	gray
Renan	224580001	225580000	gray
Renan	225580001	226580000	gray
Renan	226580001	227580000	gray
Renan	227580001	228780000	gray
Renan	228780001	229780000	gray
Renan	229780001	230780000	gray
Renan	230780001	231780000	gray
Renan	231780001	232780000	white
Renan	232780001	233780000	white
Renan	233780001	234780000	white
Renan	234780001	235780000	white
Renan	235780001	236780000	white
Renan	236780001	237780000	white
Renan	237780001	238780000	gray
Renan	238780001	239780000	gray
Renan	239780001	240780000	gray
Renan	240780001	241820000	gray
Renan	241820001	242820000	gray
Renan	242820001	243820000	gray
Renan	243820001	244960000	gray
Renan	244960001	245980000	gray
Renan	245980001	246980000	gray
Renan	246980001	247980000	gray
Renan	247980001	249020000	gray
Renan	249020001	250020000	gray
Renan	250020001	251060000	gray
Renan	251060001	252060000	gray
Renan	252060001	253060000	gray
Renan	253060001	254060000	gray
Renan	254060001	255060000	gray
Renan	255060001	256080000	gray
Renan	256080001	257140000	gray
Renan	257140001	258180000	gray
Renan	258180001	259180000	gray
Renan	259180001	260180000	gray
Renan	260180001	261180000	gray
Renan	261180001	262180000	gray
Renan	262180001	263180000	gray
Renan	263180001	264180000	gray
Renan	264180001	265180000	gray
Renan	265180001	266180000	gray
Renan	266180001	267180000	gray
Renan	267180001	268180000	gray
Renan	268180001	269180000	gray
Renan	269180001	270180000	gray
Renan	270180001	271180000	gray
Renan	271180001	272200000	gray
Renan	272200001	273320000	gray
Renan	273320001	274320000	gray
Renan	274320001	275460000	white
Renan	275480001	276480000	gray
Renan	276480001	277480000	gray
Renan	277480001	278480000	gray
Renan	278480001	279480000	gray
Renan	279480001	280480000	gray
Renan	280480001	281480000	gray
Renan	281480001	282480000	gray
Renan	282480001	283480000	gray
Renan	283480001	284480000	gray
Renan	284480001	285480000	gray
Renan	285480001	286480000	gray
Renan	286480001	287500000	gray
Renan	287500001	288500000	gray
Renan	288500001	289520000	gray
Renan	289520001	290520000	white
Renan	290520001	291520000	gray
Renan	291520001	292580000	gray
Renan	292580001	293580000	gray
Renan	293580001	294580000	gray
Renan	294580001	295580000	gray
Renan	295580001	296580000	gray
Renan	296580001	297580000	gray
Renan	297580001	298580000	gray
Renan	298580001	299580000	gray
Renan	299580001	300580000	gray
Renan	300580001	301580000	gray
Renan	301580001	302580000	gray
Renan	302580001	303580000	gray
Renan	303580001	304580000	gray
Renan	304580001	305580000	gray
Renan	305580001	306580000	gray
Renan	306580001	307580000	gray
Renan	307580001	308580000	gray
Renan	308580001	309580000	gray
Renan	309580001	310580000	gray
Renan	310580001	311580000	gray
Renan	311580001	312580000	gray
Renan	312580001	313580000	gray
Renan	313580001	314580000	gray
Renan	314580001	315580000	gray
Renan	315580001	316580000	gray
Renan	316580001	317580000	gray
Renan	317580001	318580000	gray
Renan	318580001	319580000	gray
Renan	319580001	320580000	gray
Renan	320580001	321580000	gray
Renan	321580001	322580000	gray
Renan	322580001	323580000	gray
Renan	323580001	324600000	gray
Renan	324600001	325620000	gray
Renan	325620001	326620000	gray
Renan	326620001	327620000	gray
Renan	327620001	328620000	gray
Renan	328620001	330320000	gray
Renan	330320001	331380000	gray
Renan	331380001	332380000	gray
Renan	332380001	333380000	gray
Renan	333380001	334400000	gray
Renan	334400001	335400000	gray
Renan	335400001	336400000	gray
Renan	336400001	337400000	gray
Renan	337400001	338460000	gray
Renan	338460001	339460000	gray
Renan	339460001	340820000	gray
Renan	340820001	341820000	gray
Renan	341820001	342840000	gray
Renan	342840001	343940000	gray
Renan	343940001	344940000	gray
Renan	344940001	345940000	gray
Renan	345940001	346940000	gray
Renan	346940001	347940000	gray
Renan	347940001	348940000	gray
Renan	348940001	349940000	gray
Renan	349940001	350940000	gray
Renan	350940001	351940000	gray
Renan	351940001	352940000	gray
Renan	352940001	353940000	gray
Renan	353940001	354940000	gray
Renan	354940001	355980000	gray
Renan	355980001	356980000	gray
Renan	356980001	357980000	gray
Renan	357980001	359000000	gray
Renan	359000001	360040000	gray
Renan	360040001	361040000	gray
Renan	361040001	362060000	gray
Renan	362060001	363060000	gray
Renan	363060001	364060000	gray
Renan	364060001	365060000	gray
Renan	365060001	366060000	gray
Renan	366060001	367100000	gray
Renan	367100001	368140000	gray
Renan	368140001	369140000	gray
Renan	369140001	370140000	gray
Renan	370140001	371140000	gray
Renan	371140001	372140000	gray
Renan	372140001	373140000	gray
Renan	373140001	374140000	gray
Renan	374140001	375200000	gray
Renan	375200001	376240000	gray
Renan	376240001	377240000	gray
Renan	377240001	378240000	gray
Renan	378240001	379260000	gray
Renan	379260001	380260000	gray
Renan	380260001	381260000	gray
Renan	381260001	382260000	gray
Renan	382260001	383260000	blue
Renan	383260001	384260000	blue
Renan	384260001	385260000	blue
Renan	385260001	386260000	gray
Renan	386260001	387260000	gray
Renan	387260001	388300000	blue
Renan	388300001	389300000	blue
Renan	389300001	390320000	blue
Renan	390320001	391420000	blue
Renan	391420001	392420000	blue
Renan	392420001	393420000	blue
Renan	393420001	394420000	blue
Renan	394420001	395420000	blue
Renan	395420001	396440000	blue
Renan	396440001	397440000	blue
Renan	397440001	398440000	blue
Renan	398440001	399520000	blue
Renan	399520001	400520000	blue
Renan	400520001	401520000	blue
Renan	401520001	402520000	blue
Renan	402560001	403560000	blue
Renan	403560001	404560000	gray
Renan	404560001	405580000	salmon
Renan	405580001	406580000	salmon
Renan	406580001	407600000	salmon
Renan	407600001	408600000	salmon
Renan	408600001	409620000	salmon
Renan	409620001	410660000	salmon
Renan	410660001	411660000	salmon
Renan	411660001	412660000	salmon
Renan	412660001	413680000	salmon
Renan	413680001	414680000	salmon
Renan	414680001	415680000	salmon
Renan	415680001	416680000	salmon
Renan	416680001	417680000	white
Renan	417680001	418680000	gray
Renan	418680001	419680000	gray
Renan	419680001	420680000	gray
Renan	420680001	421680000	white
Renan	421680001	422700000	white
Renan	422700001	423700000	white
Renan	423700001	424700000	white
Renan	424700001	425700000	white
Renan	425700001	426700000	white
Renan	426700001	427700000	white
Renan	427700001	428700000	gray
Renan	428700001	429700000	gray
Renan	429700001	430700000	gray
Renan	430700001	431700000	gray
Renan	431700001	432760000	gray
Renan	432760001	433780000	gray
Renan	433780001	434780000	gray
Renan	434780001	435820000	gray
Renan	435820001	436840000	gray
Renan	436840001	437840000	gray
Renan	437840001	438840000	gray
Renan	438840001	439840000	gray
Renan	439840001	440840000	gray
Renan	440840001	441840000	gray
Renan	441840001	442900000	gray
Renan	442900001	443900000	gray
Renan	443900001	444900000	gray
Renan	444900001	445960000	gray
Renan	445960001	447000000	gray
Renan	447000001	448000000	gray
Renan	448000001	449020000	gray
Renan	449020001	450020000	gray
Renan	450020001	451020000	gray
Renan	451020001	452020000	gray
Renan	452020001	453020000	gray
Renan	453020001	454040000	gray
Renan	454040001	455040000	gray
Renan	455040001	456080000	gray
Renan	456080001	457120000	gray
Renan	457120001	458120000	gray
Renan	458120001	459120000	gray
Renan	459120001	460120000	gray
Renan	460120001	461120000	gray
Renan	461120001	462180000	gray
Renan	462180001	463180000	gray
Renan	463180001	464180000	gray
Renan	464180001	465180000	gray
Renan	465180001	466180000	gray
Renan	466180001	467180000	gray
Renan	467180001	468180000	gray
Renan	468180001	469200000	gray
Renan	469200001	470200000	gray
Renan	470200001	471200000	gray
Renan	471200001	472200000	gray
Renan	472200001	473200000	gray
Renan	473200001	474200000	gray
Renan	474240001	475240000	gray
Renan	475240001	476240000	gray
Renan	476240001	477260000	gray
Renan	477260001	478260000	gray
Renan	478260001	479260000	gray
Renan	479260001	480280000	gray
Renan	480280001	481280000	white
Renan	481280001	482280000	white
Renan	482280001	483280000	white
Renan	483280001	484280000	white
Renan	484280001	485280000	gray
Renan	485280001	486280000	gray
Renan	486280001	487280000	gray
Renan	487280001	488280000	gray
Renan	488280001	489280000	gray
Renan	489280001	490280000	gray
Renan	490280001	491280000	gray
Renan	491280001	492300000	gray
Renan	492300001	493300000	gray
Renan	493300001	494360000	gray
Renan	494360001	495360000	gray
Renan	495360001	496360000	white
Renan	496360001	497400000	white
Renan	497400001	498400000	white
Renan	498400001	499400000	white
Renan	499400001	500440000	white
Renan	500440001	501440000	gray
Renan	501440001	502440000	gray
Renan	502440001	503440000	gray
Renan	503440001	504440000	gray
Renan	504440001	505440000	gray
Renan	505440001	506440000	gray
Renan	506440001	507440000	gray
Renan	507440001	508440000	gray
Renan	508440001	509440000	gray
Renan	509440001	510440000	gray
Renan	510440001	511440000	gray
Renan	511440001	512440000	gray
Renan	512440001	513440000	gray
Renan	513440001	514440000	gray
Renan	514440001	515440000	gray
Renan	515440001	516460000	gray
Renan	516460001	517460000	gray
Renan	517460001	518460000	gray
Renan	518460001	519480000	gray
Renan	519480001	520480000	black
Renan	520480001	521480000	black
Renan	521480001	522480000	black
Renan	522480001	523480000	white
Renan	523480001	524620000	white
Renan	524620001	525720000	white
Renan	525720001	526720000	white
Renan	526720001	527940000	black
Renan	527940001	528940000	white
Renan	528940001	529940000	white
Renan	529940001	530940000	white
Renan	530940001	531940000	white
Renan	531940001	532980000	white
Renan	532980001	533980000	white
Renan	533980001	534980000	white
Renan	534980001	536020000	white
Renan	536020001	537020000	white
Renan	537020001	538020000	white
Renan	538020001	539020000	white
Renan	539020001	540020000	white
Renan	540020001	541020000	white
Renan	541020001	542020000	maroon
Renan	542020001	543040000	maroon
Renan	543040001	544040000	maroon
Renan	544040001	545040000	maroon
Renan	545040001	546040000	maroon
Renan	546040001	547040000	maroon
Renan	547040001	548060000	maroon
Renan	548060001	549060000	maroon
Renan	549060001	550080000	white
Renan	550080001	551080000	white
Renan	551080001	552080000	white
Renan	552080001	553120000	white
Renan	553120001	554160000	maroon
Renan	554160001	555160000	maroon
Renan	555160001	556160000	maroon
Renan	556160001	557360000	maroon
Renan	557360001	558360000	maroon
Renan	558360001	559360000	maroon
Renan	559360001	560360000	gray
Renan	560360001	561360000	gray
Renan	561360001	562360000	white
Renan	562360001	563360000	white
Renan	563360001	564360000	white
Renan	564360001	565360000	white
Renan	565360001	566360000	white
Renan	566360001	567360000	white
Renan	567360001	568360000	white
Renan	568360001	569360000	white
Renan	569360001	570360000	gray
Renan	570360001	571360000	gray
Renan	571360001	572360000	black
Renan	572360001	573360000	black
Renan	573360001	574360000	black
Renan	574360001	575360000	black
Renan	575360001	576360000	white
Renan	576360001	577360000	white
Renan	577360001	578400000	white
Renan	578400001	579400000	white
Renan	579400001	580400000	white
Renan	580400001	581400000	white
Renan	581400001	582400000	gray
Renan	582400001	583400000	gray
Renan	583400001	584400000	black
Renan	584400001	585400000	black
Renan	585400001	586400000	black
Renan	586400001	587400000	black
Renan	587400001	588400000	black
Renan	588400001	589420000	black
Renan	589420001	590420000	black
Renan	590420001	591420000	black
Renan	591420001	592440000	black
Renan	592440001	593440000	black
Renan	593440001	594440000	black
Renan	594440001	595440000	black
Renan	595440001	596520000	black
Renan	596520001	597560000	white
Renan	597560001	598560000	white
Renan	598560001	599640000	white
Renan	599640001	600640000	white
Renan	600640001	601640000	white
Renan	601640001	602640000	white
Renan	602640001	603680000	white
Renan	603680001	604680000	white
Renan	604680001	605800000	white
Renan	605800001	606800000	white
Renan	606800001	607800000	white
Renan	607800001	608800000	white
Renan	608800001	609800000	white
Renan	609800001	610800000	white
Renan	610800001	611800000	white
Renan	611800001	612800000	white
Renan	612800001	613800000	white
Renan	613800001	614800000	gray
Renan	614800001	615800000	gray
Renan	615800001	616800000	gray
Renan	616800001	617800000	gray
Renan	617800001	618940000	gray
Renan	618940001	619940000	white
Renan	619940001	620940000	white
Renan	620940001	621940000	white
Renan	621940001	622940000	white
Renan	622940001	623980000	white
Renan	623980001	624980000	gray
Renan	624980001	625980000	gray
Renan	625980001	626980000	gray
Renan	626980001	627980000	gray
Renan	627980001	628980000	gray
Renan	628980001	630140000	gray
Renan	630140001	631140000	blue
Renan	631140001	632140000	gray
Renan	632140001	633140000	gray
Renan	633140001	634220000	gray
Renan	634220001	635220000	gray
Renan	635220001	636220000	blue
Renan	636220001	637220000	blue
Renan	637220001	638220000	salmon
Renan	638220001	639220000	white
Renan	639220001	640220000	white
Renan	640220001	641220000	white
Renan	641220001	642220000	gray
Renan	642220001	643220000	white
Renan	643220001	644260000	white
Renan	644260001	645440000	white
Renan	645440001	646440000	white
Renan	646440001	647440000	white
Renan	647440001	648440000	gray
Renan	648440001	649440000	black
Renan	649440001	650440000	black
Renan	650440001	651580000	white
Renan	651580001	652580000	white
Renan	652580001	653660000	white
Renan	653660001	654660000	white
Renan	654660001	655720000	white
Renan	655720001	656780000	gray
Renan	656780001	657820000	white
Renan	657820001	658820000	white
Renan	658820001	659900000	white
Renan	659900001	660900000	white
Renan	660900001	661940000	white
Renan	661940001	662940000	gray
Renan	662940001	663940000	white
Renan	663940001	664940000	white
Renan	664940001	665940000	white
Renan	665940001	667260000	white
Renan	667260001	668260000	white
Renan	668260001	669260000	gray
Renan	669260001	670300000	gray
Renan	670300001	671300000	white
Renan	671300001	672300000	white
Renan	672300001	673300000	white
CS	1	1000000	black
CS	1000001	2000000	white
CS	2000001	3000000	white
CS	3000001	4000000	white
CS	4000001	5000000	white
CS	5000001	6000000	white
CS	6000001	7000000	white
CS	7000001	8000000	blue
CS	8000001	9040000	gray
CS	9040001	10040000	gray
CS	10040001	11040000	white
CS	11040001	12100000	white
CS	12100001	13100000	white
CS	13100001	14100000	white
CS	14100001	15100000	white
CS	15100001	16100000	white
CS	16100001	17120000	white
CS	17120001	18120000	white
CS	18120001	19120000	white
CS	19120001	20120000	white
CS	20120001	21120000	white
CS	21120001	22120000	white
CS	22120001	23140000	white
CS	23140001	24160000	white
CS	24160001	25160000	gray
CS	25160001	26180000	gray
CS	26180001	27180000	gray
CS	27180001	28180000	gray
CS	28180001	29200000	gray
CS	29200001	30200000	gray
CS	30200001	31200000	gray
CS	31200001	32200000	gray
CS	32200001	33200000	gray
CS	33200001	34200000	gray
CS	34200001	35200000	gray
CS	35200001	36200000	white
CS	36200001	37200000	white
CS	37200001	38200000	white
CS	38200001	39200000	white
CS	39200001	40200000	gray
CS	40200001	41200000	gray
CS	41200001	42200000	gray
CS	42200001	43200000	gray
CS	43200001	44200000	gray
CS	44200001	45200000	gray
CS	45200001	46200000	gray
CS	46200001	47200000	gray
CS	47200001	48200000	gray
CS	48200001	49200000	gray
CS	49200001	50200000	gray
CS	50200001	51200000	gray
CS	51200001	52200000	gray
CS	52200001	53200000	gray
CS	53200001	54200000	gray
CS	54200001	55200000	gray
CS	55200001	56200000	gray
CS	56200001	57200000	gray
CS	57200001	58200000	gray
CS	58200001	59200000	gray
CS	59200001	60200000	gray
CS	60200001	61200000	green
CS	61200001	62200000	gray
CS	62200001	63200000	gray
CS	63200001	64220000	gray
CS	64220001	65220000	gray
CS	65220001	66220000	green
CS	66220001	67220000	gray
CS	67220001	68220000	green
CS	68220001	69220000	gray
CS	69220001	70220000	gray
CS	70220001	71220000	gray
CS	71220001	72220000	gray
CS	72220001	73220000	gray
CS	73220001	74240000	gray
CS	74240001	75240000	gray
CS	75240001	76240000	gray
CS	76240001	77240000	gray
CS	77240001	78240000	gray
CS	78240001	79240000	gray
CS	79240001	80240000	gray
CS	80240001	81240000	gray
CS	81240001	82240000	gray
CS	82240001	83240000	gray
CS	83240001	84240000	gray
CS	84240001	85240000	gray
CS	85240001	86240000	gray
CS	86240001	87240000	gray
CS	87240001	88240000	gray
CS	88240001	89240000	gray
CS	89240001	90240000	white
CS	90240001	91240000	white
CS	91240001	92240000	white
CS	92240001	93260000	white
CS	93260001	94260000	white
CS	94260001	95260000	white
CS	95260001	96260000	white
CS	96260001	97260000	yellow
CS	97260001	98260000	cyan
CS	98260001	99260000	cyan
CS	99260001	100260000	cyan
CS	100260001	101260000	yellow
CS	101260001	102260000	cyan
CS	102260001	103260000	yellow
CS	103260001	104260000	yellow
CS	104260001	105300000	gray
CS	105300001	106300000	cyan
CS	106300001	107300000	yellow
CS	107300001	108300000	yellow
CS	108300001	109300000	cyan
CS	109300001	110300000	yellow
CS	110300001	111300000	yellow
CS	111300001	112300000	gray
CS	112300001	113300000	gray
CS	113300001	114300000	gray
CS	114300001	115300000	gray
CS	115300001	116300000	gray
CS	116300001	117300000	gray
CS	117300001	118300000	chartreuse
CS	118300001	119300000	gray
CS	119300001	120300000	gray
CS	120300001	121300000	gray
CS	121300001	122300000	gray
CS	122300001	123320000	gray
CS	123320001	124320000	gray
CS	124320001	125320000	gray
CS	125320001	126320000	gray
CS	126320001	127320000	chartreuse
CS	127320001	128320000	gray
CS	128320001	129320000	gray
CS	129320001	130320000	gray
CS	130320001	131320000	gray
CS	131320001	132320000	gray
CS	132320001	133320000	yellow
CS	133320001	134320000	cyan
CS	134320001	135320000	yellow
CS	135320001	136320000	yellow
CS	136320001	137320000	yellow
CS	137320001	138320000	cyan
CS	138320001	139320000	yellow
CS	139320001	140320000	gray
CS	140320001	141320000	gray
CS	141320001	142340000	chartreuse
CS	142340001	143340000	gray
CS	143340001	144340000	gray
CS	144340001	145340000	gray
CS	145340001	146340000	gray
CS	146340001	147340000	gray
CS	147340001	148340000	gray
CS	148340001	149340000	gray
CS	149340001	150340000	gray
CS	150340001	151340000	gray
CS	151340001	152340000	gray
CS	152340001	153340000	gray
CS	153340001	154340000	gray
CS	154340001	155340000	gray
CS	155340001	156340000	gray
CS	156340001	157340000	gray
CS	157340001	158340000	gray
CS	158340001	159340000	gray
CS	159340001	160340000	gray
CS	160340001	161340000	gray
CS	161340001	162360000	gray
CS	162360001	163380000	gray
CS	163380001	164400000	gray
CS	164400001	165400000	gray
CS	165400001	166420000	gray
CS	166420001	167420000	gray
CS	167420001	168420000	gray
CS	168420001	169420000	chartreuse
CS	169420001	170420000	chartreuse
CS	170420001	171420000	gray
CS	171420001	172420000	gray
CS	172420001	173420000	gray
CS	173420001	174420000	gray
CS	174420001	175420000	gray
CS	175420001	176420000	gray
CS	176420001	177420000	gray
CS	177420001	178420000	gray
CS	178420001	179420000	gray
CS	179420001	180420000	gray
CS	180420001	181420000	gray
CS	181420001	182420000	gray
CS	182420001	183420000	gray
CS	183420001	184420000	gray
CS	184420001	185420000	gray
CS	185420001	186420000	gray
CS	186420001	187420000	gray
CS	187420001	188420000	gray
CS	188420001	189440000	gray
CS	189440001	190440000	gray
CS	190440001	191440000	gray
CS	191440001	192440000	gray
CS	192440001	193440000	gray
CS	193440001	194440000	gray
CS	194440001	195440000	gray
CS	195440001	196440000	gray
CS	196440001	197440000	gray
CS	197440001	198440000	gray
CS	198440001	199440000	gray
CS	199440001	200440000	gray
CS	200440001	201440000	gray
CS	201440001	202440000	gray
CS	202440001	203440000	gray
CS	203440001	204440000	gray
CS	204440001	205440000	gray
CS	205440001	206440000	gray
CS	206440001	207440000	gray
CS	207440001	208440000	gray
CS	208440001	209440000	gray
CS	209440001	210440000	gray
CS	210440001	211440000	gray
CS	211440001	212440000	gray
CS	212440001	213440000	gray
CS	213440001	214440000	gray
CS	214440001	215460000	gray
CS	215460001	216460000	gray
CS	216460001	217460000	gray
CS	217460001	218460000	gray
CS	218460001	219460000	gray
CS	219460001	220460000	gray
CS	220460001	221480000	gray
CS	221480001	222500000	gray
CS	222500001	223540000	gray
CS	223540001	224540000	gray
CS	224540001	225540000	gray
CS	225540001	226540000	gray
CS	226540001	227540000	gray
CS	227540001	228540000	gray
CS	228540001	229540000	gray
CS	229540001	230540000	gray
CS	230540001	231540000	gray
CS	231540001	232540000	gray
CS	232540001	233540000	white
CS	233540001	234540000	white
CS	234540001	235540000	gray
CS	235540001	236540000	gray
CS	236540001	237540000	gray
CS	237540001	238560000	gray
CS	238560001	239560000	gray
CS	239560001	240560000	gray
CS	240560001	241560000	gray
CS	241560001	242560000	gray
CS	242560001	243580000	gray
CS	243580001	244600000	gray
CS	244600001	245600000	gray
CS	245600001	246600000	gray
CS	246600001	247600000	gray
CS	247600001	248600000	gray
CS	248600001	249600000	gray
CS	249600001	250600000	gray
CS	250600001	251600000	gray
CS	251600001	252600000	gray
CS	252600001	253600000	gray
CS	253600001	254600000	gray
CS	254600001	255600000	gray
CS	255600001	256600000	gray
CS	256600001	257600000	gray
CS	257600001	258600000	gray
CS	258600001	259600000	gray
CS	259600001	260600000	gray
CS	260600001	261600000	gray
CS	261600001	262600000	gray
CS	262600001	263600000	gray
CS	263600001	264600000	gray
CS	264600001	265620000	gray
CS	265620001	266620000	gray
CS	266620001	267620000	gray
CS	267620001	268620000	gray
CS	268620001	269620000	gray
CS	269620001	270620000	gray
CS	270620001	271620000	gray
CS	271620001	272620000	gray
CS	272620001	273620000	gray
CS	273620001	274620000	gray
CS	274620001	275620000	gray
CS	275620001	276620000	gray
CS	276620001	277620000	gray
CS	277620001	278640000	gray
CS	278640001	279640000	gray
CS	279640001	280640000	white
CS	280640001	281640000	white
CS	281640001	282640000	white
CS	282640001	283640000	gray
CS	283640001	284640000	gray
CS	284640001	285640000	gray
CS	285640001	286640000	gray
CS	286640001	287640000	gray
CS	287640001	288640000	gray
CS	288640001	289640000	gray
CS	289640001	290660000	gray
CS	290660001	291660000	gray
CS	291660001	292680000	gray
CS	292680001	293680000	gray
CS	293680001	294680000	gray
CS	294680001	295680000	gray
CS	295680001	296680000	gray
CS	296680001	297680000	gray
CS	297680001	298680000	gray
