Chr	Start	End	Colorval
Renan	76540001	77580000	white
Renan	77580001	78600000	white
Renan	78600001	79600000	white
Renan	79600001	80620000	cyan
Renan	80620001	81620000	gray
Renan	81620001	82620000	white
Renan	82620001	83620000	white
Renan	83620001	84620000	white
Renan	84620001	85620000	white
Renan	85620001	86620000	white
Renan	86620001	87620000	white
Renan	87620001	88620000	white
Renan	88620001	89620000	white
Renan	89620001	90700000	white
Renan	90700001	91700000	white
Renan	91700001	92700000	gray
Renan	92700001	93720000	gray
Renan	93720001	94720000	white
Renan	94720001	95720000	white
Renan	95720001	96720000	gray
Renan	96720001	97720000	gray
Renan	97720001	98720000	gray
Renan	98720001	99720000	white
Renan	99720001	100720000	white
Renan	100720001	101760000	white
Renan	101760001	102760000	white
Renan	102760001	103760000	white
Renan	103760001	104760000	white
Renan	104760001	105780000	gray
Renan	105780001	106780000	gray
Renan	106780001	107840000	gray
Renan	107840001	108840000	gray
Renan	108840001	109840000	gray
Renan	109840001	110840000	white
Renan	110840001	111840000	gray
Renan	111840001	112840000	white
Renan	112840001	113840000	white
Renan	113840001	114840000	white
Renan	114840001	115840000	blue
Renan	115840001	116840000	blue
Renan	116840001	117840000	white
Renan	117840001	118960000	white
Renan	118960001	119960000	white
Renan	119960001	120960000	gray
Renan	120960001	122000000	white
Renan	122000001	123000000	white
Renan	123000001	124020000	white
Renan	124020001	125040000	white
Renan	125040001	126040000	white
Renan	126040001	127060000	white
Renan	127060001	128060000	white
Renan	128060001	129060000	white
Renan	129060001	130060000	white
Renan	130060001	131060000	white
Renan	131060001	132060000	white
Renan	132060001	133100000	white
Renan	133100001	134100000	gray
Renan	134100001	135100000	gray
Renan	135100001	136100000	gray
Renan	136100001	137100000	gray
Renan	137100001	138100000	blue
Renan	138100001	139100000	blue
Renan	139100001	140100000	blue
Renan	140100001	141100000	blue
Renan	141100001	142100000	blue
Renan	142100001	143100000	blue
Renan	143100001	144420000	blue
Renan	144420001	145420000	blue
Renan	145420001	146420000	blue
Renan	146420001	147420000	blue
Renan	147420001	148580000	blue
Renan	148580001	149580000	blue
Renan	149580001	150580000	blue
Renan	150580001	151780000	blue
Renan	151780001	152780000	blue
Renan	152780001	153780000	blue
Renan	153780001	154780000	blue
Renan	154780001	155780000	blue
Renan	155780001	156780000	blue
Renan	156780001	157840000	blue
Renan	157840001	158840000	blue
Renan	158840001	159840000	blue
Renan	159840001	160840000	blue
Renan	160840001	161840000	blue
Renan	161840001	162860000	blue
Renan	162860001	163880000	blue
Renan	163880001	164920000	blue
Renan	164920001	165920000	blue
Renan	165920001	166940000	blue
Renan	166940001	167940000	blue
Renan	167940001	169000000	blue
Renan	169000001	170000000	blue
Renan	170000001	171020000	blue
Renan	171020001	172020000	blue
Renan	172020001	173020000	blue
Renan	173020001	174020000	blue
Renan	174020001	175060000	blue
Renan	175060001	176120000	blue
Renan	176120001	177260000	blue
Renan	177260001	178280000	blue
Renan	178280001	179300000	blue
Renan	179300001	180300000	blue
Renan	180300001	181300000	gray
Renan	181300001	182300000	gray
Renan	182300001	183400000	gray
Renan	183400001	184460000	gray
Renan	184460001	185520000	gray
Renan	185520001	186520000	gray
Renan	186520001	187520000	gray
Renan	187520001	188540000	gray
Renan	188540001	189540000	gray
Renan	189540001	190540000	gray
Renan	190540001	191540000	gray
Renan	191540001	192540000	gray
Renan	192540001	193540000	gray
Renan	193540001	194540000	gray
Renan	194540001	195540000	gray
Renan	195540001	196540000	gray
Renan	196540001	197600000	gray
Renan	197600001	198620000	gray
Renan	198620001	199620000	gray
Renan	199620001	200640000	gray
Renan	200640001	201640000	gray
Renan	201640001	202640000	gray
Renan	202640001	203640000	gray
Renan	203640001	204680000	blue
Renan	204680001	205680000	blue
Renan	205680001	206680000	blue
Renan	206680001	207700000	blue
Renan	207700001	208700000	blue
Renan	208700001	209700000	blue
Renan	209700001	210740000	gray
Renan	210740001	211780000	gray
Renan	211780001	212780000	gray
Renan	212780001	213780000	gray
Renan	213780001	214780000	gray
Renan	214780001	215780000	gray
Renan	215780001	216780000	gray
Renan	216780001	217820000	gray
Renan	217820001	218820000	gray
Renan	218820001	219820000	gray
Renan	219820001	220820000	cyan
Renan	220820001	221820000	cyan
Renan	221820001	222820000	cyan
Renan	222820001	223820000	cyan
Renan	223820001	224820000	cyan
Renan	224820001	225820000	cyan
Renan	225820001	226820000	cyan
Renan	226820001	227820000	cyan
Renan	227820001	228820000	white
Renan	228820001	229840000	white
Renan	229840001	230900000	white
Renan	230900001	231900000	white
Renan	231900001	232980000	white
Renan	232980001	233980000	white
Renan	233980001	234980000	white
Renan	234980001	235980000	white
Renan	235980001	236980000	white
Renan	236980001	238140000	white
Renan	238140001	239140000	white
Renan	239140001	240140000	white
Renan	240140001	241140000	white
Renan	241140001	242140000	white
Renan	242140001	243140000	white
Renan	243140001	244200000	gray
Renan	244200001	245200000	gray
Renan	245200001	246200000	gray
Renan	246200001	247200000	gray
Renan	247200001	248200000	white
Renan	248200001	249200000	maroon
Renan	249200001	250200000	yellow
Renan	250200001	251220000	maroon
Renan	251220001	252220000	yellow
Renan	252220001	253240000	yellow
Renan	253240001	254240000	yellow
Renan	254240001	255240000	gray
Renan	255240001	256240000	yellow
Renan	256240001	257240000	yellow
Renan	257240001	258240000	yellow
Renan	258240001	259280000	yellow
Renan	259280001	260280000	yellow
Renan	260280001	261300000	yellow
Renan	261300001	262300000	yellow
Renan	262300001	263300000	yellow
Renan	263300001	264320000	maroon
Renan	264320001	265320000	maroon
Renan	265320001	266320000	maroon
Renan	266320001	267320000	maroon
Renan	267320001	268320000	white
Renan	268320001	269360000	white
Renan	269360001	270360000	white
Renan	270360001	271400000	white
Renan	271400001	272400000	white
Renan	272400001	273400000	white
Renan	273400001	274580000	white
Renan	274580001	275580000	white
Renan	275580001	276600000	purple
Renan	276600001	277620000	purple
Renan	277620001	278620000	purple
Renan	278620001	279620000	purple
Renan	279620001	280620000	purple
Renan	280620001	281620000	purple
Renan	281620001	282620000	purple
Renan	282620001	283620000	purple
Renan	283620001	284660000	purple
Renan	284660001	285660000	purple
Renan	285660001	286660000	purple
Renan	286660001	287660000	purple
Renan	287660001	288660000	purple
Renan	288660001	289660000	purple
Renan	289660001	290660000	purple
Renan	290660001	291660000	gray
Renan	291660001	292720000	gray
Renan	292720001	293720000	gray
Renan	293720001	294720000	gray
Renan	294720001	295720000	gray
Renan	295720001	296720000	gray
Renan	296720001	297720000	gray
Renan	297720001	298720000	gray
Renan	298720001	299780000	gray
Renan	299780001	300800000	gray
Renan	300800001	301800000	gray
Renan	301800001	302800000	gray
Renan	302800001	303800000	gray
Renan	303800001	304800000	gray
Renan	304800001	305800000	gray
Renan	305800001	306800000	gray
Renan	306800001	307800000	gray
Renan	307800001	308820000	gray
Renan	308820001	309820000	gray
Renan	309820001	310820000	gray
Renan	310820001	311820000	gray
Renan	311820001	312820000	gray
Renan	312820001	313860000	gray
Renan	313860001	314860000	gray
Renan	314860001	315900000	gray
Renan	315900001	316900000	gray
Renan	316900001	317900000	gray
Renan	317900001	318980000	gray
Renan	318980001	319980000	gray
Renan	319980001	321000000	gray
Renan	321000001	322000000	gray
Renan	322000001	323000000	gray
Renan	323000001	324000000	gray
Renan	324000001	325020000	gray
Renan	325020001	326020000	gray
Renan	326020001	327020000	gray
Renan	327020001	328020000	gray
Renan	328020001	329020000	gray
Renan	329020001	330020000	gray
Renan	330020001	331020000	gray
Renan	331020001	332020000	gray
Renan	332020001	333020000	gray
Renan	333020001	334020000	gray
Renan	334020001	335020000	gray
Renan	335020001	336040000	gray
Renan	336040001	337100000	gray
Renan	337100001	338100000	gray
Renan	338100001	339120000	yellow
Renan	339120001	340120000	gray
Renan	340120001	341120000	gray
Renan	341120001	342120000	gray
Renan	342120001	343120000	gray
Renan	343120001	344120000	gray
Renan	344120001	345120000	gray
Renan	345120001	346160000	gray
Renan	346160001	347160000	gray
Renan	347160001	348160000	gray
Renan	348160001	349160000	gray
Renan	349160001	350180000	gray
Renan	350180001	351180000	gray
Renan	351180001	352180000	gray
Renan	352180001	353180000	black
Renan	353180001	354180000	black
Renan	354180001	355180000	gray
Renan	355180001	356180000	gray
Renan	356180001	357180000	gray
Renan	357180001	358200000	gray
Renan	358200001	359200000	gray
Renan	359200001	360200000	gray
Renan	360200001	361300000	gray
Renan	361300001	362300000	gray
Renan	362300001	363300000	gray
Renan	363300001	364300000	gray
Renan	364300001	365320000	gray
Renan	365320001	366480000	gray
Renan	366480001	367680000	gray
Renan	367680001	368780000	gray
Renan	368780001	369780000	gray
Renan	369780001	370780000	gray
Renan	370780001	371840000	gray
Renan	371840001	372840000	gray
Renan	372840001	373840000	gray
Renan	373840001	374840000	gray
Renan	374840001	375840000	gray
Renan	375840001	376860000	gray
Renan	376860001	377860000	gray
Renan	377860001	378880000	gray
Renan	378880001	379880000	gray
Renan	379880001	380880000	gray
Renan	380880001	381880000	gray
Renan	381880001	382880000	gray
Renan	382880001	383880000	gray
Renan	383880001	384880000	gray
Renan	384880001	385880000	gray
Renan	385880001	386880000	gray
Renan	386880001	387880000	gray
Renan	387880001	388880000	gray
Renan	388880001	389880000	gray
Renan	389880001	390880000	gray
Renan	390880001	391880000	gray
Renan	391880001	392880000	gray
Renan	392880001	393880000	gray
Renan	393880001	394880000	gray
Renan	394880001	395880000	gray
Renan	395880001	396880000	gray
Renan	396880001	397880000	gray
Renan	397880001	398880000	gray
Renan	398880001	399900000	gray
Renan	399900001	400900000	gray
Renan	400900001	401960000	gray
Renan	401960001	402960000	gray
Renan	402960001	403960000	gray
Renan	403960001	404960000	gray
Renan	404960001	405960000	gray
Renan	405960001	406960000	gray
Renan	406960001	407960000	gray
Renan	407960001	408960000	gray
Renan	408960001	409960000	gray
Renan	409960001	410960000	gray
Renan	410960001	411960000	gray
Renan	411960001	412960000	gray
Renan	412960001	413960000	gray
Renan	413960001	415000000	gray
Renan	415000001	416180000	gray
Renan	416180001	417220000	gray
Renan	417220001	418320000	gray
Renan	418320001	419320000	gray
Renan	419320001	420460000	gray
Renan	420460001	421460000	gray
Renan	421460001	422480000	gray
Renan	422480001	423480000	gray
Renan	423480001	424500000	gray
Renan	424500001	425500000	gray
Renan	425500001	426500000	gray
Renan	426500001	427500000	gray
Renan	427500001	428500000	gray
Renan	428500001	429500000	gray
Renan	429500001	430500000	gray
Renan	430500001	431500000	gray
Renan	431500001	432500000	gray
Renan	432500001	433500000	gray
Renan	433500001	434500000	gray
Renan	434500001	435500000	gray
Renan	435500001	436500000	gray
Renan	436500001	437500000	gray
Renan	437500001	438520000	gray
Renan	438520001	439520000	maroon
Renan	439520001	440580000	gray
Renan	440580001	441580000	gray
Renan	441580001	442580000	gray
Renan	442580001	443580000	maroon
Renan	443580001	444580000	gray
Renan	444580001	445580000	maroon
Renan	445580001	446580000	maroon
Renan	446580001	447580000	gray
Renan	447580001	448580000	maroon
Renan	448580001	449580000	maroon
Renan	449580001	450580000	maroon
Renan	450580001	451580000	maroon
Renan	451580001	452580000	maroon
Renan	452580001	453580000	blue
Renan	453580001	454580000	cyan
Renan	454580001	455580000	cyan
Renan	455580001	456580000	cyan
Renan	456580001	457640000	cyan
Renan	457640001	458640000	cyan
Renan	458640001	459640000	black
Renan	459640001	460640000	cyan
Renan	460640001	461640000	cyan
Renan	461640001	462780000	cyan
Renan	462780001	463780000	cyan
Renan	463780001	464780000	gray
Renan	464780001	465780000	gray
Renan	465780001	466780000	gray
Renan	466800001	467800000	gray
Renan	467800001	468800000	gray
Renan	468800001	469860000	gray
Renan	469860001	470860000	gray
Renan	470860001	471860000	gray
Renan	471860001	472860000	gray
Renan	472860001	473880000	gray
Renan	473880001	474880000	gray
Renan	474880001	475880000	gray
Renan	475880001	476880000	gray
Renan	476880001	477880000	gray
Renan	477880001	478900000	gray
Renan	478900001	479920000	gray
Renan	479920001	480920000	gray
Renan	480920001	481920000	gray
Renan	481920001	482920000	gray
Renan	482920001	484000000	gray
Renan	484000001	485000000	gray
Renan	485000001	486000000	gray
Renan	486000001	487000000	gray
Renan	487000001	488000000	gray
Renan	488000001	489000000	gray
Renan	489000001	490000000	white
Renan	490000001	491020000	white
Renan	491020001	492020000	white
Renan	492020001	493020000	white
Renan	493020001	494020000	white
Renan	494020001	495020000	white
Renan	495020001	496020000	gray
Renan	496020001	497020000	gray
Renan	497020001	498020000	white
Renan	498020001	499020000	white
Renan	499020001	500080000	white
Renan	500080001	501080000	white
Renan	501080001	502080000	white
Renan	502080001	503100000	white
Renan	503100001	504100000	white
Renan	504100001	505100000	white
Renan	505100001	506100000	white
Renan	506100001	507100000	white
Renan	507100001	508100000	gray
Renan	508100001	509100000	white
Renan	509100001	510100000	white
Renan	510100001	511100000	white
Renan	511100001	512100000	white
Renan	512100001	513100000	white
Renan	513100001	514120000	white
Renan	514120001	515120000	white
Renan	515120001	516120000	white
Renan	516120001	517120000	white
Renan	517120001	518120000	white
Renan	518120001	519120000	white
Renan	519120001	520120000	cyan
Renan	520120001	521120000	white
Renan	521120001	522120000	white
Renan	522120001	523220000	white
Renan	523220001	524220000	yellow
Renan	524220001	525260000	yellow
Renan	525260001	526260000	yellow
Renan	526260001	527260000	gray
Renan	527260001	528260000	cyan
Renan	528260001	529260000	cyan
Renan	529260001	530280000	cyan
Renan	530280001	531280000	cyan
Renan	531280001	532280000	gray
Renan	532280001	533280000	cyan
Renan	533280001	534280000	cyan
Renan	534280001	535280000	cyan
Renan	535280001	536300000	cyan
Renan	536300001	537480000	cyan
Renan	537480001	538520000	cyan
Renan	538520001	539520000	cyan
Renan	539520001	540520000	cyan
Renan	540520001	541560000	cyan
Renan	541560001	542560000	cyan
Renan	542560001	543560000	cyan
Renan	543560001	544580000	white
Renan	544580001	545580000	white
Renan	545580001	546580000	white
Renan	546620001	547620000	gray
Renan	547620001	548620000	gray
Renan	548620001	549620000	gray
Renan	549620001	550620000	white
Renan	550620001	551620000	gray
Renan	551620001	552620000	gray
Renan	552620001	553660000	gray
Renan	553660001	554660000	gray
Renan	554660001	555660000	gray
Renan	555660001	556680000	gray
Renan	556680001	557720000	gray
Renan	557720001	558720000	gray
Renan	558720001	559720000	gray
Renan	559720001	560800000	gray
Renan	560800001	561800000	gray
Renan	561800001	562800000	gray
Renan	562800001	563800000	gray
Renan	563800001	564800000	gray
Renan	564800001	565800000	gray
Renan	565800001	566800000	gray
Renan	566800001	567800000	gray
Renan	567800001	568800000	gray
Renan	568800001	569800000	gray
Renan	569800001	570800000	gray
Renan	570800001	571800000	gray
Renan	571800001	572840000	gray
Renan	572840001	573860000	white
Renan	573860001	574860000	white
Renan	574860001	575860000	white
Renan	575860001	576860000	white
Renan	576860001	577860000	white
Renan	577860001	578860000	white
Renan	578860001	579860000	white
Renan	579860001	580860000	white
Renan	580860001	581920000	white
Renan	581920001	582920000	white
Renan	582920001	583920000	white
Renan	583920001	584920000	white
Renan	584920001	585920000	white
Renan	585920001	586920000	white
Renan	586920001	587920000	white
Renan	587920001	588920000	white
Renan	588920001	589920000	white
Renan	589920001	590920000	white
Renan	590920001	591920000	white
Renan	591920001	592920000	white
Renan	592920001	593920000	white
Renan	593920001	594920000	white
Renan	594920001	595920000	white
Renan	595920001	597140000	white
Renan	597140001	598140000	white
Renan	598140001	599140000	white
Renan	599140001	600140000	white
Renan	600140001	601140000	white
Renan	601140001	602180000	white
Renan	602180001	603180000	white
Renan	603180001	604180000	white
Renan	604180001	605180000	white
Renan	605180001	606180000	white
Renan	606180001	607180000	white
Renan	607180001	608180000	white
Renan	608180001	609260000	black
Renan	609260001	610260000	black
Renan	610260001	611260000	black
Renan	611260001	612260000	black
Renan	612260001	613260000	white
Renan	613260001	614260000	white
Renan	614260001	615260000	white
Renan	615260001	616260000	white
Renan	616260001	617260000	black
Renan	617260001	618260000	black
Renan	618300001	619300000	black
Renan	619300001	620300000	black
Renan	620300001	621300000	white
Renan	621300001	622300000	white
Renan	622300001	623300000	white
Renan	623300001	624300000	white
Renan	624300001	625320000	white
Renan	625320001	626320000	white
Renan	626320001	627400000	white
Renan	627400001	628400000	white
Renan	628400001	629400000	white
Renan	629400001	630400000	white
Renan	630400001	631400000	white
Renan	631400001	632400000	white
Renan	632400001	633420000	gray
Renan	633420001	634440000	gray
Renan	634440001	635440000	gray
Renan	635440001	636500000	gray
Renan	636500001	637500000	gray
Renan	637500001	638560000	white
Renan	638560001	639640000	white
Renan	639640001	640640000	white
Renan	640640001	641640000	white
Renan	641640001	642640000	white
Renan	642640001	643660000	black
Renan	643660001	644680000	black
Renan	644680001	645680000	white
Renan	645680001	646680000	white
Renan	646680001	647780000	gray
Renan	647780001	648780000	white
Renan	648780001	649880000	cyan
Renan	649880001	650880000	white
Renan	650880001	651880000	gray
Renan	651880001	652880000	gray
Renan	652880001	653880000	gray
Renan	653880001	654880000	gray
Renan	654880001	655880000	gray
Renan	655880001	656880000	white
Renan	656880001	657880000	gray
Renan	657880001	658880000	gray
Renan	658880001	659880000	gray
Renan	659880001	660880000	gray
Renan	660880001	661880000	gray
Renan	661880001	662900000	gray
Renan	662900001	663940000	white
Renan	663940001	664960000	gray
Renan	664960001	666000000	gray
Renan	666000001	667000000	gray
Renan	667000001	668000000	white
Renan	668000001	669060000	white
Renan	669060001	670060000	white
Renan	670080001	671080000	white
Renan	671080001	672360000	white
Renan	672360001	673360000	gray
Renan	673360001	675000000	gray
Renan	675000001	676000000	white
Renan	676000001	677000000	white
Renan	677000001	678000000	white
Renan	678000001	679000000	gray
Renan	679000001	680000000	white
Renan	680000001	681000000	white
Renan	681000001	682000000	white
Renan	682000001	683000000	white
Renan	683000001	684000000	white
Renan	684000001	685000000	white
Renan	685000001	686000000	white
Renan	686000001	687000000	white
Renan	687000001	688000000	black
Renan	688000001	689020000	white
Renan	689020001	690020000	white
Renan	690020001	691080000	white
Renan	691080001	692180000	gray
Renan	692180001	693220000	gray
Renan	693220001	694220000	gray
Renan	694220001	695220000	white
Renan	695220001	696240000	white
Renan	696240001	697280000	white
Renan	697280001	698280000	white
Renan	698280001	699280000	white
Renan	699280001	700420000	white
Renan	700420001	701420000	white
Renan	701420001	702460000	cyan
Renan	702460001	703540000	white
Renan	703540001	704540000	white
Renan	704540001	705580000	white
Renan	705580001	706580000	black
Renan	706580001	707720000	white
Renan	707720001	708720000	white
Renan	708720001	709720000	white
Renan	709720001	710720000	white
Renan	710720001	711720000	white
Renan	711720001	712740000	gray
Renan	712740001	713740000	white
Renan	713740001	714740000	white
Renan	714740001	715740000	white
Renan	715740001	716860000	white
Renan	716860001	717860000	white
Renan	717860001	718860000	white
Renan	718860001	719900000	white
Renan	719900001	720900000	white
Renan	720900001	721900000	white
Renan	721900001	722900000	white
Renan	722900001	724060000	white
Renan	724060001	725140000	white
Renan	725140001	726240000	white
Renan	726240001	727420000	white
Renan	727420001	728420000	white
Renan	728420001	729420000	white
Renan	729420001	730420000	white
Renan	730420001	731540000	white
Renan	731540001	732540000	gray
Renan	732540001	733540000	white
Renan	733540001	734680000	white
Renan	734680001	735680000	white
Renan	735680001	736680000	white
Renan	736680001	737800000	white
Renan	737800001	738820000	white
Renan	738820001	739860000	white
Renan	739860001	740860000	white
Renan	740860001	741860000	white
Renan	741860001	742880000	white
Renan	742880001	743880000	white
Renan	743880001	744880000	white
Renan	744880001	745880000	white
CS	1	1000000	white
CS	1000001	2000000	white
CS	2000001	3000000	white
CS	3000001	4000000	white
CS	4000001	5000000	black
CS	5000001	6000000	white
CS	6000001	7000000	white
CS	7000001	8000000	white
CS	8000001	9000000	black
CS	9000001	10000000	white
CS	10000001	11000000	black
CS	11000001	12000000	white
CS	12000001	13000000	white
CS	13000001	14020000	white
CS	14020001	15020000	white
CS	15020001	16020000	white
CS	16020001	17020000	white
CS	17020001	18020000	white
CS	18020001	19020000	white
CS	19020001	20040000	white
CS	20040001	21040000	white
CS	21040001	22040000	white
CS	22040001	23040000	white
CS	23040001	24040000	white
CS	24040001	25040000	white
CS	25040001	26060000	black
CS	26060001	27060000	white
CS	27060001	28060000	white
CS	28060001	29060000	white
CS	29060001	30080000	white
CS	30080001	31080000	white
CS	31080001	32080000	white
CS	32080001	33080000	green
CS	33080001	34080000	white
CS	34080001	35080000	white
CS	35080001	36080000	white
CS	36080001	37080000	white
CS	37080001	38100000	white
CS	38100001	39100000	white
CS	39100001	40120000	gray
CS	40120001	41120000	gray
CS	41120001	42120000	white
CS	42120001	43120000	white
CS	43120001	44120000	gray
CS	44120001	45140000	gray
CS	45140001	46140000	gray
CS	46140001	47140000	white
CS	47140001	48140000	white
CS	48140001	49180000	black
CS	49180001	50180000	white
CS	50180001	51180000	white
CS	51180001	52180000	white
CS	52180001	53200000	white
CS	53200001	54220000	white
CS	54220001	55220000	white
CS	55220001	56240000	white
CS	56240001	57240000	white
CS	57240001	58260000	white
CS	58260001	59280000	gray
CS	59280001	60280000	white
CS	60280001	61280000	white
CS	61280001	62280000	white
CS	62280001	63280000	white
CS	63280001	64280000	white
CS	64280001	65280000	white
CS	65280001	66280000	white
CS	66280001	67280000	white
CS	67280001	68280000	white
CS	68280001	69280000	white
CS	69280001	70280000	white
CS	70280001	71280000	white
CS	71280001	72280000	white
CS	72300001	73320000	white
CS	73320001	74320000	white
CS	74320001	75320000	gray
CS	75320001	76340000	white
CS	76340001	77340000	white
CS	77340001	78340000	green
CS	78340001	79340000	gray
CS	79340001	80340000	white
CS	80340001	81340000	white
CS	81340001	82340000	white
CS	82340001	83340000	white
CS	83340001	84340000	white
CS	84340001	85340000	white
CS	85340001	86340000	white
CS	86340001	87340000	white
CS	87340001	88340000	white
CS	88340001	89360000	white
CS	89360001	90360000	gray
CS	90360001	91360000	gray
CS	91360001	92360000	white
CS	92360001	93360000	white
CS	93360001	94360000	gray
CS	94360001	95360000	gray
CS	95360001	96360000	gray
CS	96360001	97360000	white
CS	97360001	98360000	white
CS	98360001	99360000	white
CS	99360001	100360000	white
CS	100360001	101360000	white
CS	101360001	102360000	white
CS	102360001	103360000	gray
CS	103360001	104360000	gray
CS	104360001	105360000	gray
CS	105360001	106360000	gray
CS	106360001	107360000	gray
CS	107360001	108360000	gray
CS	108360001	109360000	gray
CS	109360001	110360000	white
CS	110360001	111360000	white
CS	111360001	112360000	white
CS	112380001	113380000	white
CS	113380001	114400000	green
CS	114400001	115400000	green
CS	115400001	116400000	white
CS	116400001	117400000	white
CS	117400001	118420000	gray
CS	118420001	119420000	white
CS	119420001	120420000	white
CS	120420001	121420000	white
CS	121420001	122420000	white
CS	122420001	123420000	white
CS	123420001	124420000	white
CS	124420001	125420000	white
CS	125420001	126420000	white
CS	126420001	127420000	white
CS	127420001	128420000	green
CS	128420001	129420000	white
CS	129420001	130440000	white
CS	130440001	131440000	gray
CS	131440001	132440000	gray
CS	132440001	133440000	gray
CS	133440001	134440000	gray
CS	134440001	135440000	green
CS	135440001	136440000	green
CS	136440001	137440000	white
CS	137440001	138440000	white
CS	138440001	139440000	white
CS	139440001	140440000	green
CS	140440001	141440000	green
CS	141440001	142440000	green
CS	142440001	143440000	green
CS	143440001	144440000	green
CS	144440001	145440000	green
CS	145440001	146440000	green
CS	146440001	147440000	green
CS	147440001	148460000	green
CS	148460001	149460000	green
CS	149460001	150460000	green
CS	150460001	151460000	green
CS	151460001	152460000	green
CS	152460001	153460000	green
CS	153460001	154480000	green
CS	154480001	155480000	green
CS	155480001	156480000	green
CS	156480001	157480000	green
CS	157480001	158500000	green
CS	158500001	159500000	green
CS	159500001	160500000	green
CS	160500001	161500000	green
CS	161500001	162500000	green
CS	162500001	163500000	green
CS	163500001	164500000	green
CS	164500001	165500000	green
CS	165500001	166500000	green
CS	166500001	167500000	green
CS	167500001	168500000	green
CS	168500001	169500000	green
CS	169500001	170500000	green
CS	170500001	171500000	green
CS	171500001	172500000	green
CS	172500001	173500000	green
CS	173500001	174500000	green
CS	174500001	175520000	white
CS	175520001	176520000	white
CS	176520001	177520000	gray
CS	177520001	178520000	gray
CS	178520001	179520000	gray
CS	179520001	180520000	gray
CS	180520001	181520000	gray
CS	181520001	182520000	gray
CS	182520001	183520000	gray
CS	183520001	184520000	gray
CS	184520001	185520000	gray
CS	185520001	186520000	gray
CS	186520001	187520000	gray
CS	187520001	188520000	gray
CS	188520001	189520000	gray
CS	189520001	190520000	gray
CS	190520001	191520000	gray
CS	191520001	192520000	gray
CS	192520001	193520000	gray
CS	193520001	194520000	gray
CS	194520001	195520000	gray
CS	195520001	196520000	gray
CS	196520001	197520000	gray
CS	197520001	198520000	gray
CS	198520001	199520000	green
CS	199520001	200520000	green
CS	200520001	201520000	white
CS	201520001	202520000	white
CS	202520001	203520000	white
CS	203520001	204520000	white
CS	204520001	205520000	white
CS	205520001	206520000	white
CS	206520001	207520000	gray
CS	207520001	208520000	gray
CS	208520001	209520000	gray
CS	209520001	210520000	gray
CS	210520001	211520000	green
CS	211520001	212520000	gray
CS	212520001	213520000	gray
CS	213520001	214520000	gray
CS	214520001	215520000	gray
CS	215520001	216520000	green
CS	216520001	217520000	green
CS	217520001	218520000	green
CS	218520001	219520000	green
CS	219520001	220520000	green
CS	220520001	221520000	green
CS	221520001	222520000	green
CS	222520001	223520000	green
CS	223520001	224520000	gray
CS	224520001	225520000	green
CS	225520001	226540000	green
CS	226540001	227540000	green
CS	227540001	228540000	green
CS	228540001	229540000	green
CS	229540001	230540000	green
CS	230540001	231540000	green
CS	231540001	232540000	green
CS	232540001	233540000	white
CS	233540001	234540000	white
CS	234540001	235540000	white
CS	235540001	236540000	white
CS	236540001	237540000	white
CS	237540001	238540000	white
CS	238540001	239540000	gray
CS	239540001	240540000	gray
CS	240540001	241560000	gray
