Chr	Start	End	Colorval
Renan	156840001	157840000	gray
Renan	157840001	158840000	gray
Renan	158840001	159860000	gray
Renan	159860001	160860000	gray
Renan	160860001	161860000	gray
Renan	161860001	162860000	gray
Renan	162860001	163900000	gray
Renan	163900001	164920000	gray
Renan	164920001	165920000	gray
Renan	165920001	166920000	gray
Renan	166920001	167920000	gray
Renan	167920001	168920000	gray
Renan	168920001	169920000	gray
Renan	169920001	170920000	gray
Renan	170920001	171920000	gray
Renan	171920001	172920000	gray
Renan	172920001	173920000	gray
Renan	173920001	174920000	gray
Renan	174920001	175920000	gray
Renan	175920001	176920000	gray
Renan	176920001	177940000	gray
Renan	177940001	178940000	gray
Renan	178940001	179960000	gray
Renan	179960001	180960000	gray
Renan	180960001	181960000	gray
Renan	181960001	182960000	gray
Renan	182960001	183980000	gray
Renan	183980001	185000000	gray
Renan	185000001	186000000	gray
Renan	186000001	187000000	gray
Renan	187000001	188020000	gray
Renan	188020001	189040000	gray
Renan	189040001	190040000	gray
Renan	190040001	191060000	gray
Renan	191060001	192060000	gray
Renan	192060001	193060000	gray
Renan	193060001	194140000	gray
Renan	194140001	195140000	gray
Renan	195140001	196140000	gray
Renan	196140001	197140000	gray
Renan	197140001	198140000	gray
Renan	198140001	199140000	gray
Renan	199140001	200140000	gray
Renan	200140001	201140000	gray
Renan	201140001	202140000	gray
Renan	202140001	203140000	gray
Renan	203140001	204140000	gray
Renan	204140001	205140000	gray
Renan	205140001	206140000	gray
Renan	206140001	207140000	gray
Renan	207140001	208140000	gray
Renan	208140001	209160000	gray
Renan	209160001	210180000	gray
Renan	210180001	211180000	gray
Renan	211200001	212200000	gray
Renan	212200001	213200000	gray
Renan	213200001	214200000	gray
Renan	214200001	215200000	gray
Renan	215200001	216220000	gray
Renan	216220001	217280000	gray
Renan	217280001	218280000	gray
Renan	218280001	219280000	gray
Renan	219280001	220340000	gray
Renan	220340001	221360000	gray
Renan	221360001	222360000	gray
Renan	222360001	223420000	gray
Renan	223420001	224460000	gray
Renan	224460001	225460000	gray
Renan	225460001	226460000	gray
Renan	226460001	227460000	gray
Renan	227460001	228480000	gray
Renan	228480001	229480000	blue
Renan	229480001	230480000	gray
Renan	230480001	231480000	blue
Renan	231480001	232500000	gray
Renan	232500001	233520000	blue
Renan	233520001	234520000	gray
Renan	234520001	235520000	gray
Renan	235520001	236520000	blue
Renan	236520001	237520000	blue
Renan	237520001	238540000	blue
Renan	238540001	239540000	gray
Renan	240120001	241120000	blue
Renan	241120001	242160000	blue
Renan	242160001	243160000	blue
Renan	243160001	244160000	blue
Renan	244160001	245160000	blue
Renan	245160001	246160000	blue
Renan	246160001	247200000	blue
Renan	247200001	248200000	blue
Renan	248200001	249280000	blue
Renan	249280001	250360000	blue
Renan	250360001	251360000	blue
Renan	251360001	252360000	gray
Renan	252360001	253360000	blue
Renan	253360001	254360000	gray
Renan	254360001	255360000	blue
Renan	255360001	256420000	black
Renan	256420001	257420000	gray
Renan	257420001	258420000	black
Renan	258420001	259420000	gray
Renan	259420001	260440000	blue
Renan	260440001	261440000	white
Renan	261440001	262440000	blue
Renan	262440001	263480000	blue
Renan	263480001	264480000	blue
Renan	264480001	265480000	blue
Renan	265480001	266500000	gray
Renan	266500001	267500000	gray
Renan	267500001	268500000	blue
Renan	268500001	269500000	blue
Renan	269500001	270500000	blue
Renan	270500001	271500000	gray
Renan	271500001	272500000	gray
Renan	272500001	273500000	blue
Renan	273500001	274500000	gray
Renan	274500001	275520000	gray
Renan	275520001	276520000	gray
Renan	276520001	277520000	gray
Renan	277520001	278520000	gray
Renan	278520001	279560000	gray
Renan	279560001	280560000	gray
Renan	280560001	281560000	blue
Renan	281560001	282560000	gray
Renan	282560001	283560000	gray
Renan	283560001	284580000	gray
Renan	284580001	285600000	black
Renan	285600001	286800000	gray
Renan	286800001	288140000	gray
Renan	288140001	289140000	gray
Renan	289300001	290400000	black
Renan	290400001	291420000	blue
Renan	291420001	292420000	gray
Renan	292420001	293440000	black
Renan	293440001	294440000	gray
Renan	294440001	295460000	black
Renan	295460001	296460000	blue
Renan	296460001	297500000	blue
Renan	297500001	298500000	gray
Renan	298520001	299520000	gray
Renan	299520001	300520000	gray
Renan	300520001	301520000	gray
Renan	301520001	302560000	gray
Renan	302560001	303560000	gray
Renan	303560001	304560000	gray
Renan	304560001	305560000	gray
Renan	305560001	306560000	gray
Renan	306560001	307560000	gray
Renan	307560001	308560000	gray
Renan	308560001	309560000	gray
Renan	309560001	310560000	gray
Renan	310560001	311560000	blue
Renan	311560001	312560000	blue
Renan	312560001	313600000	blue
Renan	313600001	314680000	blue
Renan	314680001	315680000	blue
Renan	315680001	316680000	gray
Renan	316680001	317680000	blue
Renan	317680001	318680000	blue
Renan	318680001	319680000	blue
Renan	319680001	320680000	blue
Renan	320680001	321680000	gray
Renan	321680001	322680000	blue
Renan	322680001	323700000	blue
Renan	323700001	324700000	black
Renan	324700001	325700000	blue
Renan	325700001	326700000	blue
Renan	326700001	327700000	blue
Renan	327700001	328820000	blue
Renan	328820001	329820000	gray
Renan	329820001	330820000	blue
Renan	330820001	331820000	gray
Renan	331820001	332820000	gray
Renan	332820001	333820000	blue
Renan	333820001	334840000	blue
Renan	334840001	335880000	blue
Renan	335880001	336920000	gray
Renan	336920001	337920000	blue
Renan	337920001	338920000	blue
Renan	338920001	340040000	blue
Renan	340040001	341040000	gray
Renan	341040001	342060000	blue
Renan	342060001	343060000	gray
Renan	343060001	344060000	blue
Renan	344060001	345060000	blue
Renan	345060001	346060000	blue
Renan	346060001	347060000	blue
Renan	347060001	348080000	blue
Renan	348080001	349080000	blue
Renan	349080001	350100000	blue
Renan	350100001	351120000	blue
Renan	351120001	352120000	blue
Renan	352120001	353120000	blue
Renan	353120001	354140000	blue
Renan	354140001	355140000	gray
Renan	355140001	356180000	gray
Renan	356180001	357180000	blue
Renan	357180001	358260000	gray
Renan	358260001	359260000	blue
Renan	359260001	360260000	gray
Renan	360260001	361260000	gray
Renan	361260001	362300000	gray
Renan	362300001	363340000	blue
Renan	363340001	364380000	blue
Renan	364380001	365380000	gray
Renan	365380001	366420000	gray
Renan	366420001	367480000	blue
Renan	367480001	368480000	blue
Renan	368480001	369480000	blue
Renan	369480001	370480000	blue
Renan	370480001	371480000	black
Renan	371480001	372480000	blue
Renan	372480001	373500000	blue
Renan	373500001	374500000	blue
Renan	374500001	375500000	blue
Renan	375500001	376500000	blue
Renan	376500001	377500000	gray
Renan	377500001	378560000	gray
Renan	378560001	379560000	gray
Renan	379560001	380560000	gray
Renan	380560001	381560000	gray
Renan	381560001	382560000	gray
Renan	382560001	383560000	gray
Renan	383560001	384560000	gray
Renan	384560001	385560000	gray
Renan	385560001	386560000	gray
Renan	386560001	387560000	gray
Renan	387560001	388560000	blue
Renan	388560001	389680000	blue
Renan	389680001	390680000	blue
Renan	390680001	391680000	gray
Renan	391680001	392680000	blue
Renan	392680001	393780000	black
Renan	393780001	394780000	gray
Renan	394780001	395780000	blue
Renan	395780001	396800000	gray
Renan	396800001	397800000	blue
Renan	397800001	398800000	blue
Renan	398800001	399800000	blue
Renan	399800001	400860000	blue
Renan	400860001	401860000	blue
Renan	401860001	402860000	blue
Renan	402860001	403860000	green
Renan	403860001	404860000	green
Renan	404860001	405980000	green
Renan	405980001	406980000	green
Renan	406980001	408020000	gray
Renan	408020001	409020000	gray
Renan	409020001	410020000	gray
Renan	410020001	411020000	green
Renan	411020001	412020000	green
Renan	412020001	413020000	green
Renan	413020001	414060000	green
Renan	414060001	415060000	green
Renan	415060001	416100000	green
Renan	416100001	417100000	green
Renan	417100001	418100000	green
Renan	418100001	419100000	green
Renan	419100001	420100000	green
Renan	420100001	421100000	green
Renan	421100001	422100000	green
Renan	422100001	423100000	green
Renan	423100001	424100000	green
Renan	424100001	425100000	green
Renan	425100001	426100000	green
Renan	426100001	427100000	green
Renan	427100001	428100000	green
Renan	428100001	429100000	green
Renan	429100001	430100000	gray
Renan	430100001	431100000	gray
Renan	431100001	432100000	green
Renan	432100001	433100000	green
Renan	433100001	434100000	green
Renan	434100001	435100000	green
Renan	435100001	436100000	green
Renan	436100001	437100000	green
Renan	437100001	438100000	green
Renan	438100001	439100000	green
Renan	439100001	440160000	green
Renan	440160001	441160000	green
Renan	441160001	442160000	green
Renan	442160001	443200000	gray
Renan	443200001	444280000	green
Renan	444280001	445340000	black
Renan	445340001	446340000	black
Renan	446340001	447400000	black
Renan	447400001	448460000	black
Renan	448460001	449460000	black
Renan	449460001	450460000	white
Renan	450460001	451460000	white
Renan	451460001	452460000	black
Renan	452460001	453460000	white
Renan	453460001	454480000	white
Renan	454480001	455480000	white
Renan	455480001	456480000	white
Renan	456480001	457480000	white
Renan	457480001	458520000	coral
Renan	458520001	459520000	white
Renan	459520001	460520000	gray
Renan	460520001	461520000	gray
Renan	461520001	462580000	gray
Renan	462580001	463580000	gray
Renan	463580001	464580000	gray
Renan	464580001	465580000	gray
Renan	465580001	466580000	gray
Renan	466580001	467580000	gray
Renan	467580001	468580000	gray
Renan	468580001	469580000	black
Renan	469580001	470580000	black
Renan	470580001	471600000	gray
Renan	471600001	472600000	gray
Renan	472600001	473620000	gray
Renan	473640001	474640000	gray
Renan	474640001	475640000	gray
Renan	475640001	476640000	gray
Renan	476640001	477640000	gray
Renan	477640001	478660000	gray
Renan	478660001	479660000	gray
Renan	479660001	480660000	gray
Renan	480660001	481660000	gray
Renan	481660001	482660000	gray
Renan	482660001	483660000	gray
Renan	483660001	484660000	gray
Renan	484660001	485660000	gray
Renan	485660001	486660000	gray
Renan	486660001	487660000	gray
Renan	487660001	488660000	gray
Renan	488660001	489660000	gray
Renan	489660001	490660000	gray
Renan	490660001	491660000	gray
Renan	491660001	492660000	gray
Renan	492660001	493700000	gray
Renan	493700001	494700000	gray
Renan	494700001	495700000	gray
Renan	495700001	496800000	gray
Renan	496800001	497800000	gray
Renan	497800001	498800000	gray
Renan	498800001	499800000	gray
Renan	499800001	500800000	white
Renan	500800001	501800000	white
Renan	501800001	502800000	gray
Renan	502800001	503800000	white
Renan	503800001	504800000	white
Renan	504800001	505800000	white
Renan	505800001	506800000	white
Renan	506800001	507800000	gray
Renan	507800001	508800000	gray
Renan	508800001	509800000	gray
Renan	509800001	510840000	gray
Renan	510840001	511860000	gray
Renan	511860001	512860000	gray
Renan	512860001	513860000	gray
Renan	513860001	514860000	gray
Renan	514860001	515860000	gray
Renan	515860001	516860000	gray
Renan	516860001	517860000	gray
Renan	517860001	518860000	gray
Renan	518860001	519860000	gray
Renan	519860001	520860000	gray
Renan	520860001	521860000	gray
Renan	521860001	522860000	gray
Renan	522860001	523860000	gray
Renan	523860001	524860000	white
Renan	524860001	525860000	white
Renan	525860001	526900000	coral
Renan	526900001	527900000	white
Renan	527900001	528900000	gray
Renan	528900001	529900000	pink
Renan	529900001	530940000	gray
Renan	530940001	531940000	white
Renan	531940001	532940000	white
Renan	532940001	533940000	white
Renan	533940001	535040000	white
Renan	535040001	536040000	white
Renan	536040001	537040000	white
Renan	537040001	538040000	white
Renan	538040001	539060000	white
Renan	539060001	540060000	white
Renan	540060001	541100000	white
Renan	541100001	542100000	white
Renan	542100001	543100000	white
Renan	543100001	544100000	white
Renan	544100001	545100000	white
Renan	545100001	546100000	white
Renan	546100001	547100000	white
Renan	547100001	548100000	salmon
Renan	548100001	549100000	white
Renan	549100001	550100000	white
Renan	550100001	551100000	white
Renan	551100001	552100000	white
Renan	552100001	553100000	white
Renan	553100001	554100000	white
Renan	554100001	555100000	gray
Renan	555100001	556120000	gray
Renan	556120001	557220000	white
Renan	557220001	558640000	white
Renan	558640001	559640000	white
Renan	559640001	560640000	white
Renan	560640001	561680000	white
Renan	561680001	562680000	white
Renan	562680001	563680000	gray
Renan	563680001	564760000	white
Renan	564760001	565760000	white
Renan	565760001	566820000	white
Renan	566820001	567820000	white
Renan	567820001	568820000	white
Renan	568820001	569820000	white
Renan	569820001	570820000	white
Renan	570820001	571820000	white
Renan	571820001	572840000	white
Renan	572840001	573860000	white
Renan	573860001	574880000	white
Renan	574880001	575880000	coral
Renan	575880001	576880000	coral
Renan	576880001	577880000	coral
Renan	577880001	578880000	coral
Renan	578880001	579880000	coral
Renan	579880001	580880000	white
Renan	580880001	581880000	white
Renan	581880001	582880000	white
Renan	582880001	583880000	white
Renan	583880001	584880000	white
Renan	584880001	585900000	white
Renan	585900001	586900000	gray
Renan	586900001	587920000	gray
Renan	587920001	588920000	gray
Renan	588920001	589920000	gray
Renan	589920001	591020000	gray
Renan	591020001	592020000	gray
Renan	592020001	593020000	black
Renan	593020001	594020000	gray
Renan	594020001	595020000	white
Renan	595020001	596020000	white
Renan	596020001	597020000	gray
Renan	597020001	598020000	white
Renan	598020001	599180000	white
Renan	599180001	600180000	white
Renan	600180001	601240000	white
Renan	601240001	602240000	gray
Renan	602240001	603240000	white
Renan	603240001	604240000	gray
Renan	604240001	605240000	black
Renan	605240001	606240000	white
Renan	606240001	607240000	gray
Renan	607240001	608340000	gray
Renan	608340001	609340000	white
Renan	609340001	610340000	white
Renan	610340001	611340000	white
Renan	611340001	612340000	white
Renan	612340001	613340000	white
Renan	613340001	614340000	white
Renan	614340001	615360000	white
Renan	615360001	616360000	white
Renan	616360001	617360000	white
Renan	617360001	618420000	white
Renan	618420001	619420000	white
CS	1	1000000	white
CS	1000001	2000000	white
CS	2000001	3000000	white
CS	3000001	4000000	white
CS	4000001	5000000	white
CS	5000001	6000000	white
CS	6000001	7020000	white
CS	7020001	8020000	white
CS	8020001	9020000	white
CS	9020001	10020000	white
CS	10020001	11020000	white
CS	11020001	12020000	white
CS	12020001	13020000	white
CS	13020001	14020000	white
CS	14020001	15020000	white
CS	15020001	16020000	white
CS	16020001	17020000	white
CS	17020001	18020000	white
CS	18020001	19020000	white
CS	19020001	20020000	white
CS	20020001	21020000	black
CS	21020001	22020000	white
CS	22020001	23020000	white
CS	23020001	24020000	white
CS	24020001	25020000	white
CS	25020001	26020000	white
CS	26020001	27020000	white
CS	27020001	28020000	purple
CS	28020001	29020000	purple
CS	29020001	30020000	purple
CS	30020001	31020000	purple
CS	31020001	32020000	purple
CS	32020001	33020000	purple
CS	33020001	34020000	white
CS	34020001	35020000	white
CS	35020001	36020000	black
CS	36020001	37020000	black
CS	37020001	38020000	white
CS	38020001	39020000	white
CS	39020001	40020000	white
CS	40020001	41020000	gray
CS	41020001	42020000	gray
CS	42020001	43020000	gray
CS	43020001	44020000	gray
CS	44020001	45020000	gray
CS	45020001	46040000	gray
CS	46040001	47040000	gray
CS	47040001	48040000	gray
CS	48040001	49040000	white
CS	49040001	50040000	white
CS	50040001	51040000	white
CS	51040001	52040000	white
CS	52040001	53040000	white
CS	53040001	54040000	white
CS	54040001	55040000	white
CS	55040001	56040000	gray
CS	56040001	57040000	gray
CS	57040001	58040000	gray
CS	58040001	59040000	gray
CS	59040001	60040000	gray
CS	60040001	61040000	gray
CS	61040001	62040000	white
CS	62040001	63040000	white
CS	63040001	64040000	white
CS	64040001	65040000	white
CS	65040001	66040000	salmon
CS	66040001	67040000	white
CS	67040001	68040000	salmon
CS	68040001	69040000	salmon
CS	69040001	70040000	salmon
CS	70040001	71040000	salmon
CS	71040001	72040000	white
CS	72040001	73040000	salmon
CS	73040001	74040000	sienna
CS	74040001	75040000	sienna
CS	75040001	76040000	sienna
CS	76040001	77040000	sienna
CS	77040001	78040000	sienna
CS	78040001	79060000	sienna
CS	79060001	80060000	sienna
CS	80060001	81060000	sienna
CS	81060001	82060000	sienna
CS	82060001	83060000	sienna
CS	83060001	84060000	sienna
CS	84060001	85060000	white
CS	85060001	86060000	white
CS	86060001	87060000	white
CS	87060001	88080000	white
CS	88080001	89080000	white
CS	89080001	90080000	red
CS	90080001	91080000	red
CS	91080001	92080000	red
CS	92080001	93080000	red
CS	93080001	94080000	red
CS	94080001	95080000	red
CS	95080001	96080000	red
CS	96080001	97080000	red
CS	97080001	98080000	red
CS	98080001	99100000	orchid
CS	99100001	100100000	orchid
CS	100100001	101100000	white
CS	101100001	102100000	white
CS	102100001	103100000	gray
CS	103100001	104100000	gray
CS	104100001	105100000	gray
CS	105100001	106100000	gray
CS	106100001	107100000	gray
CS	107100001	108100000	gray
CS	108100001	109100000	gray
CS	109100001	110100000	gray
CS	110100001	111100000	gray
CS	111100001	112100000	gray
CS	112100001	113100000	gray
CS	113100001	114100000	gray
CS	114100001	115100000	gray
CS	115100001	116100000	gray
CS	116100001	117100000	gray
CS	117100001	118120000	gray
CS	118120001	119120000	gray
CS	119120001	120120000	gray
CS	120120001	121120000	gray
CS	121120001	122120000	gray
CS	122120001	123120000	gray
CS	123120001	124120000	gray
CS	124120001	125120000	gray
CS	125120001	126120000	gray
CS	126120001	127120000	gray
CS	127120001	128120000	gray
CS	128120001	129120000	gray
CS	129120001	130120000	gray
CS	130120001	131120000	gray
CS	131120001	132120000	gray
CS	132120001	133120000	gray
CS	133120001	134120000	gray
CS	134120001	135120000	gray
CS	135120001	136120000	gray
CS	136120001	137120000	gray
CS	137120001	138120000	gray
CS	138120001	139120000	gray
CS	139120001	140120000	gray
CS	140120001	141120000	gray
CS	141120001	142120000	gray
CS	142120001	143120000	gray
CS	143120001	144120000	gray
CS	144120001	145120000	gray
CS	145120001	146120000	gray
CS	146120001	147120000	gray
CS	147120001	148120000	gray
CS	148120001	149120000	gray
CS	149120001	150120000	gray
CS	150120001	151120000	gray
CS	151120001	152120000	gray
CS	152120001	153120000	gray
CS	153120001	154120000	gray
CS	154120001	155120000	gray
CS	155120001	156120000	gray
CS	156120001	157120000	gray
CS	157120001	158120000	gray
CS	158120001	159120000	gray
CS	159120001	160120000	gray
CS	160120001	161120000	gray
CS	161120001	162120000	gray
CS	162120001	163120000	gray
CS	163120001	164120000	gray
CS	164120001	165120000	gray
CS	165120001	166120000	gray
CS	166120001	167120000	gray
CS	167120001	168120000	gray
CS	168120001	169120000	gray
CS	169120001	170120000	gray
CS	170120001	171120000	gray
CS	171120001	172120000	gray
CS	172120001	173120000	gray
CS	173120001	174120000	gray
CS	174120001	175120000	gray
CS	175120001	176120000	gray
CS	176120001	177120000	gray
CS	177120001	178120000	gray
CS	178120001	179120000	gray
CS	179120001	180120000	gray
CS	180120001	181120000	gray
CS	181120001	182120000	gray
CS	182120001	183120000	gray
CS	183120001	184120000	gray
CS	184120001	185120000	gray
CS	185120001	186120000	gray
CS	186120001	187120000	gray
CS	187120001	188120000	gray
CS	188120001	189120000	gray
CS	189120001	190120000	gray
CS	190120001	191120000	gray
CS	191120001	192120000	gray
CS	192120001	193120000	gray
CS	193120001	194120000	gray
CS	194120001	195120000	gray
CS	195120001	196120000	gray
CS	196120001	197120000	gray
CS	197120001	198120000	gray
CS	198120001	199120000	gray
CS	199120001	200140000	gray
CS	200140001	201140000	gray
CS	201140001	202140000	gray
CS	202140001	203140000	gray
CS	203140001	204140000	gray
CS	204140001	205140000	gray
CS	205140001	206140000	gray
CS	206140001	207140000	gray
CS	207140001	208140000	gray
CS	208140001	209140000	gray
CS	209140001	210140000	gray
CS	210140001	211140000	gray
CS	211140001	212140000	gray
CS	212140001	213140000	gray
CS	213140001	214140000	gray
CS	214140001	215140000	gray
CS	215140001	216140000	gray
CS	216140001	217140000	gray
CS	217140001	218140000	gray
CS	218140001	219140000	gray
CS	219140001	220140000	gray
CS	220140001	221140000	gray
CS	221140001	222140000	gray
CS	222140001	223140000	gray
CS	223140001	224140000	gray
CS	224140001	225140000	gray
CS	225140001	226140000	chartreuse
CS	226140001	227140000	chartreuse
CS	227140001	228140000	chartreuse
CS	228140001	229160000	chartreuse
CS	229160001	230160000	chartreuse
CS	230160001	231160000	gray
CS	231160001	232160000	chartreuse
CS	232160001	233160000	chartreuse
CS	233160001	234160000	gray
CS	234160001	235160000	gray
CS	235160001	236160000	chartreuse
CS	236160001	237160000	chartreuse
CS	237160001	238160000	chartreuse
CS	238160001	239160000	chartreuse
CS	239160001	240160000	chartreuse
CS	240160001	241160000	chartreuse
CS	241160001	242160000	chartreuse
CS	242160001	243160000	chartreuse
CS	243160001	244180000	chartreuse
CS	244180001	245180000	chartreuse
CS	245180001	246200000	chartreuse
CS	246200001	247200000	chartreuse
CS	247200001	248200000	chartreuse
CS	248200001	249200000	chartreuse
CS	249200001	250200000	chartreuse
CS	250200001	251200000	gray
CS	251200001	252200000	chartreuse
CS	252200001	253200000	gray
CS	253200001	254220000	chartreuse
CS	254220001	255220000	chartreuse
CS	255220001	256220000	gray
CS	256220001	257220000	chartreuse
CS	257220001	258220000	chartreuse
CS	258220001	259220000	chartreuse
CS	259220001	260220000	chartreuse
CS	260220001	261220000	chartreuse
CS	261220001	262220000	chartreuse
CS	262220001	263220000	chartreuse
CS	263220001	264220000	chartreuse
CS	264220001	265220000	gray
CS	265220001	266220000	chartreuse
CS	266220001	267220000	chartreuse
CS	267220001	268240000	chartreuse
CS	268240001	269240000	chartreuse
CS	269240001	270240000	gray
CS	270240001	271240000	chartreuse
CS	271240001	272240000	chartreuse
CS	272240001	273240000	gray
CS	273240001	274240000	chartreuse
CS	274240001	275240000	chartreuse
CS	275240001	276300000	chartreuse
CS	276300001	277300000	chartreuse
CS	277300001	278300000	gray
CS	278300001	279300000	chartreuse
CS	279300001	280300000	chartreuse
CS	280300001	281300000	gray
CS	281300001	282300000	chartreuse
CS	282300001	283300000	gray
CS	283300001	284300000	gray
CS	284300001	285300000	chartreuse
CS	285300001	286300000	white
CS	286300001	287300000	gray
CS	287300001	288300000	gray
CS	288300001	289300000	gray
CS	289300001	290300000	gray
CS	290300001	291300000	chartreuse
CS	291300001	292300000	chartreuse
CS	292300001	293320000	gray
CS	293320001	294320000	gray
CS	294320001	295320000	gray
CS	295320001	296320000	gray
CS	296320001	297320000	chartreuse
CS	297320001	298320000	gray
CS	298320001	299320000	gray
CS	299320001	300320000	chartreuse
CS	300320001	301320000	chartreuse
CS	301320001	302320000	gray
CS	302320001	303320000	gray
CS	303320001	304320000	chartreuse
CS	304320001	305320000	chartreuse
CS	305320001	306320000	chartreuse
CS	306320001	307320000	gray
CS	307320001	308340000	chartreuse
CS	308340001	309340000	chartreuse
CS	309340001	310340000	chartreuse
CS	310340001	311340000	chartreuse
CS	311340001	312360000	chartreuse
CS	312360001	313360000	chartreuse
CS	313360001	314360000	chartreuse
CS	314360001	315360000	chartreuse
CS	315360001	316360000	chartreuse
CS	316360001	317360000	chartreuse
CS	317360001	318360000	chartreuse
CS	318360001	319360000	chartreuse
CS	319360001	320360000	chartreuse
CS	320360001	321360000	chartreuse
CS	321360001	322360000	gray
CS	322360001	323360000	gray
CS	323360001	324360000	gray
CS	324360001	325360000	chartreuse
CS	325360001	326360000	chartreuse
CS	326360001	327360000	chartreuse
CS	327360001	328360000	chartreuse
CS	328360001	329360000	chartreuse
CS	329360001	330360000	chartreuse
CS	330360001	331360000	chartreuse
CS	331360001	332360000	chartreuse
CS	332360001	333360000	chartreuse
CS	333360001	334380000	chartreuse
CS	334380001	335380000	chartreuse
CS	335380001	336380000	chartreuse
CS	336380001	337380000	chartreuse
CS	337380001	338380000	gray
CS	338380001	339380000	chartreuse
CS	339380001	340380000	chartreuse
CS	340380001	341380000	chartreuse
CS	341380001	342380000	chartreuse
CS	342380001	343380000	chartreuse
