Chr	Start	End	Colorval
Renan	151520001	152720000	gray
Renan	152720001	153760000	gray
Renan	153760001	154760000	gray
Renan	154760001	155760000	gray
Renan	155760001	156760000	gray
Renan	156760001	157760000	gray
Renan	157760001	158760000	gray
Renan	158760001	159760000	gray
Renan	159760001	160760000	gray
Renan	160760001	161760000	gray
Renan	161760001	162760000	gray
Renan	162760001	163760000	gray
Renan	163760001	164760000	gray
Renan	164760001	165760000	gray
Renan	165760001	166760000	gray
Renan	166760001	167760000	gray
Renan	167760001	168760000	gray
Renan	168760001	169760000	gray
Renan	169760001	170780000	gray
Renan	170780001	171780000	gray
Renan	171780001	172780000	gray
Renan	172780001	173780000	gray
Renan	173780001	174780000	gray
Renan	174780001	175780000	gray
Renan	175780001	176780000	gray
Renan	176780001	177780000	gray
Renan	177780001	178780000	gray
Renan	178780001	179780000	gray
Renan	179780001	180780000	gray
Renan	180780001	181900000	gray
Renan	181900001	182900000	gray
Renan	182900001	183940000	gray
Renan	183940001	184940000	black
Renan	184940001	186020000	gray
Renan	186020001	187020000	black
Renan	187020001	188040000	white
Renan	188040001	189060000	white
Renan	189060001	190140000	black
Renan	190140001	191180000	gray
Renan	191180001	192180000	gray
Renan	192180001	193180000	gray
Renan	193180001	194180000	gray
Renan	194180001	195180000	gray
Renan	195180001	196180000	gray
Renan	196180001	197180000	gray
Renan	197180001	198180000	gray
Renan	198180001	199180000	gray
Renan	199180001	200220000	gray
Renan	200220001	201220000	gray
Renan	201220001	202220000	gray
Renan	202220001	203220000	gray
Renan	203220001	204220000	gray
Renan	204220001	205220000	gray
Renan	205220001	206220000	gray
Renan	206220001	207220000	gray
Renan	207220001	208220000	gray
Renan	208220001	209240000	gray
Renan	209240001	210280000	gray
Renan	210280001	211300000	gray
Renan	211300001	212380000	gray
Renan	212380001	213380000	gray
Renan	213380001	214440000	gray
Renan	214440001	215460000	gray
Renan	215460001	216580000	gray
Renan	216580001	217580000	gray
Renan	217580001	218580000	gray
Renan	218580001	219580000	gray
Renan	219580001	220580000	gray
Renan	220580001	221580000	gray
Renan	221580001	222620000	gray
Renan	222620001	223620000	gray
Renan	223620001	224620000	gray
Renan	224620001	225620000	gray
Renan	225620001	226620000	gray
Renan	226620001	227620000	gray
Renan	227620001	228640000	gray
Renan	228640001	229700000	gray
Renan	229700001	230700000	gray
Renan	230700001	231840000	gray
Renan	231840001	232840000	gray
Renan	232840001	233840000	gray
Renan	233840001	234840000	gray
Renan	234840001	235840000	gray
Renan	235840001	236840000	gray
Renan	236840001	237840000	gray
Renan	237840001	238860000	gray
Renan	238920001	239920000	gray
Renan	239920001	240940000	gray
Renan	240940001	241940000	gray
Renan	241940001	242940000	gray
Renan	242940001	243940000	gray
Renan	243940001	244980000	gray
Renan	244980001	245980000	gray
Renan	245980001	247000000	gray
Renan	247000001	248000000	gray
Renan	248000001	249000000	gray
Renan	249000001	250000000	gray
Renan	250000001	251000000	gray
Renan	251000001	252020000	gray
Renan	252020001	253140000	gray
Renan	253140001	254220000	gray
Renan	254220001	255220000	gray
Renan	255220001	256220000	gray
Renan	256220001	257220000	gray
Renan	257220001	258340000	gray
Renan	258340001	259340000	gray
Renan	259340001	260340000	gray
Renan	260340001	261340000	gray
Renan	261340001	262340000	gray
Renan	262340001	263340000	gray
Renan	263340001	264340000	gray
Renan	264340001	265480000	gray
Renan	265480001	266520000	gray
Renan	266520001	267540000	gray
Renan	267540001	268540000	gray
Renan	268540001	269580000	gray
Renan	269580001	270580000	gray
Renan	270580001	271580000	gray
Renan	271580001	272700000	gray
Renan	272700001	273700000	gray
Renan	273700001	274700000	gray
Renan	274700001	275720000	gray
Renan	275720001	276720000	gray
Renan	276720001	277760000	gray
Renan	277760001	278760000	gray
Renan	278760001	279760000	gray
Renan	279760001	280760000	gray
Renan	280760001	281760000	gray
Renan	281760001	282760000	gray
Renan	282760001	283760000	gray
Renan	283760001	284800000	gray
Renan	284800001	285800000	gray
Renan	285800001	286800000	gray
Renan	286800001	287880000	gray
Renan	287880001	288920000	gray
Renan	288920001	289920000	gray
Renan	289920001	290960000	gray
Renan	290960001	291960000	gray
Renan	291960001	292960000	gray
Renan	292960001	293960000	gray
Renan	293960001	294980000	gray
Renan	294980001	296020000	gray
Renan	296020001	297020000	gray
Renan	297020001	298020000	gray
Renan	298020001	299060000	gray
Renan	299060001	300160000	gray
Renan	300160001	301220000	gray
Renan	301220001	302240000	gray
Renan	302240001	303260000	gray
Renan	303260001	304340000	gray
Renan	304340001	305600000	gray
Renan	305600001	306720000	gray
Renan	306720001	307720000	gray
Renan	307720001	308760000	gray
Renan	308760001	309760000	gray
Renan	309760001	310760000	gray
Renan	310760001	311760000	gray
Renan	311760001	312760000	gray
Renan	312760001	313760000	gray
Renan	313760001	314760000	gray
Renan	314760001	315780000	gray
Renan	315780001	316780000	gray
Renan	316780001	317780000	gray
Renan	317780001	318840000	gray
Renan	318840001	319840000	gray
Renan	319840001	320960000	gray
Renan	320960001	321960000	gray
Renan	321960001	322960000	gray
Renan	322960001	323960000	gray
Renan	323960001	324980000	gray
Renan	324980001	325980000	gray
Renan	325980001	327020000	gray
Renan	327020001	328020000	gray
Renan	328020001	329020000	gray
Renan	329020001	330020000	gray
Renan	330020001	331020000	gray
Renan	331020001	332020000	gray
Renan	332020001	333020000	gray
Renan	333020001	334140000	gray
Renan	334140001	335140000	gray
Renan	335140001	336240000	gray
Renan	336240001	337240000	gray
Renan	337240001	338380000	gray
Renan	338380001	339420000	gray
Renan	339420001	340420000	gray
Renan	340420001	341420000	gray
Renan	341420001	342420000	gray
Renan	342420001	343440000	gray
Renan	343440001	344440000	gray
Renan	344440001	345440000	gray
Renan	345440001	346440000	gray
Renan	346440001	347440000	gray
Renan	347440001	348440000	gray
Renan	348440001	349440000	gray
Renan	349440001	350480000	gray
Renan	350480001	351520000	gray
Renan	351520001	352640000	gray
Renan	352640001	353680000	gray
Renan	353680001	354700000	gray
Renan	354700001	355700000	gray
Renan	355700001	356700000	gray
Renan	356700001	357740000	gray
Renan	357740001	358740000	gray
Renan	358740001	359760000	gray
Renan	359760001	360760000	gray
Renan	360760001	361760000	gray
Renan	361760001	362800000	gray
Renan	362800001	363800000	gray
Renan	363800001	364840000	gray
Renan	364840001	365840000	gray
Renan	365840001	366840000	gray
Renan	366840001	367840000	gray
Renan	367840001	368840000	gray
Renan	368840001	369840000	gray
Renan	369840001	370840000	gray
Renan	370840001	371880000	gray
Renan	371880001	372880000	gray
Renan	372880001	373880000	gray
Renan	373880001	374880000	gray
Renan	374880001	375900000	gray
Renan	375900001	376920000	gray
Renan	376920001	377960000	gray
Renan	377960001	378960000	gray
Renan	378960001	379960000	gray
Renan	379960001	380960000	gray
Renan	380960001	381960000	gray
Renan	381960001	382960000	gray
Renan	382960001	383960000	gray
Renan	383960001	384960000	gray
Renan	384960001	386000000	gray
Renan	386000001	387000000	gray
Renan	387000001	388000000	gray
Renan	388000001	389000000	gray
Renan	389000001	390000000	gray
Renan	390000001	391000000	gray
Renan	391000001	392000000	gray
Renan	392000001	393000000	gray
Renan	393000001	394000000	gray
Renan	394000001	395040000	gray
Renan	395040001	396040000	gray
Renan	396040001	397040000	gray
Renan	397040001	398040000	gray
Renan	398040001	399120000	gray
Renan	399120001	400120000	gray
Renan	400120001	401120000	gray
Renan	401120001	402120000	gray
Renan	402120001	403120000	gray
Renan	403120001	404120000	gray
Renan	404120001	405120000	gray
Renan	405120001	406240000	gray
Renan	406240001	407240000	gray
Renan	407240001	408240000	gray
Renan	408240001	409240000	gray
Renan	409240001	410280000	gray
Renan	410280001	411280000	gray
Renan	411280001	412280000	gray
Renan	412280001	413280000	gray
Renan	413280001	414280000	gray
Renan	414280001	415340000	gray
Renan	415340001	416340000	gray
Renan	416340001	417580000	gray
Renan	417580001	418620000	gray
Renan	418620001	419640000	gray
Renan	419640001	420700000	gray
Renan	420700001	421700000	white
Renan	421700001	422720000	gray
Renan	422720001	423800000	gray
Renan	423800001	424800000	gray
Renan	424800001	425800000	gray
Renan	425800001	426800000	gray
Renan	426800001	427800000	gray
Renan	427800001	428800000	gray
Renan	428800001	429880000	gray
Renan	429880001	430880000	gray
Renan	430880001	431880000	gray
Renan	431880001	432880000	gray
Renan	432880001	433900000	gray
Renan	433900001	434900000	gray
Renan	434900001	435900000	gray
Renan	435900001	436900000	gray
Renan	436900001	437940000	gray
Renan	437940001	438960000	gray
Renan	438960001	439960000	gray
Renan	439960001	441000000	gray
Renan	441000001	442140000	gray
Renan	442140001	443160000	gray
Renan	443160001	444160000	gray
Renan	444160001	445160000	gray
Renan	445160001	446160000	gray
Renan	446160001	447160000	gray
Renan	447160001	448200000	gray
Renan	448200001	449200000	gray
Renan	449200001	450220000	gray
Renan	450220001	451220000	gray
Renan	451220001	452220000	gray
Renan	452220001	453220000	gray
Renan	453220001	454220000	gray
Renan	454220001	455300000	gray
Renan	455300001	456320000	gray
Renan	456320001	457480000	gray
Renan	457480001	458520000	gray
Renan	458520001	459520000	gray
Renan	459520001	460520000	gray
Renan	460520001	461520000	gray
Renan	461520001	462540000	gray
Renan	462540001	463660000	gray
Renan	463660001	464660000	gray
Renan	464660001	465660000	gray
Renan	465660001	466660000	gray
Renan	466660001	467660000	gray
Renan	467660001	468700000	gray
Renan	468700001	469720000	gray
Renan	469720001	470720000	gray
Renan	470720001	471840000	gray
Renan	471840001	472900000	gray
Renan	472900001	473960000	gray
Renan	474020001	475020000	gray
Renan	475020001	476020000	gray
Renan	476020001	477040000	gray
Renan	477040001	478060000	gray
Renan	478060001	479060000	gray
Renan	479080001	480100000	gray
Renan	480100001	481100000	gray
Renan	481100001	482100000	gray
Renan	482100001	483120000	gray
Renan	483120001	484120000	gray
Renan	484120001	485120000	gray
Renan	485120001	486180000	gray
Renan	486180001	487180000	gray
Renan	487180001	488200000	gray
Renan	488200001	489200000	gray
Renan	489200001	490220000	gray
Renan	490220001	491260000	gray
Renan	491260001	492260000	gray
Renan	492260001	493260000	gray
Renan	493260001	494260000	gray
Renan	494260001	495260000	gray
Renan	495260001	496260000	gray
Renan	496260001	497280000	gray
Renan	497280001	498280000	gray
Renan	498280001	499280000	gray
Renan	499280001	500320000	gray
Renan	500320001	501320000	gray
Renan	501320001	502320000	gray
Renan	502320001	503320000	gray
Renan	503320001	504640000	blue
Renan	504640001	505780000	blue
Renan	505780001	506820000	black
Renan	506820001	507820000	blue
Renan	507820001	508820000	blue
Renan	508820001	509860000	blue
Renan	509860001	510860000	gray
Renan	510860001	511880000	gray
Renan	511880001	513000000	gray
Renan	513000001	514000000	gray
Renan	514000001	515000000	gray
Renan	515000001	516000000	gray
Renan	516000001	517000000	gray
Renan	517000001	518020000	gray
Renan	518020001	519020000	gray
Renan	519020001	520020000	gray
Renan	520020001	521020000	gray
Renan	521020001	522020000	gray
Renan	522020001	523020000	gray
Renan	523020001	524020000	gray
Renan	524020001	525020000	gray
Renan	525020001	526020000	gray
Renan	526020001	527020000	gray
Renan	527020001	528080000	gray
Renan	528080001	529080000	gray
Renan	529080001	530080000	gray
Renan	530080001	531080000	gray
Renan	531080001	532100000	gray
Renan	532100001	533100000	gray
Renan	533100001	534100000	gray
Renan	534100001	535100000	gray
Renan	535100001	536100000	gray
Renan	536100001	537100000	gray
Renan	537100001	538180000	gray
Renan	538180001	539240000	gray
Renan	539240001	540240000	gray
Renan	540240001	541280000	gray
Renan	541280001	542340000	gray
Renan	542340001	543580000	gray
Renan	543580001	544580000	gray
Renan	544580001	545600000	white
Renan	545600001	546640000	white
Renan	546640001	547660000	white
Renan	547660001	548660000	white
Renan	548680001	549740000	white
Renan	549740001	550740000	white
Renan	550740001	551740000	white
Renan	551740001	552740000	white
Renan	552740001	553740000	white
Renan	553740001	554740000	white
Renan	554740001	555740000	orchid
Renan	555740001	557000000	orchid
Renan	557000001	558100000	gray
Renan	558100001	559100000	gray
Renan	559100001	560100000	gray
Renan	560100001	561120000	gray
Renan	561120001	562120000	gray
Renan	562120001	563180000	gray
Renan	563180001	564180000	gray
Renan	564180001	565280000	gray
Renan	565280001	566300000	black
Renan	566300001	567300000	white
Renan	567300001	568500000	white
Renan	568500001	569500000	white
CS	1	1000000	gray
CS	1000001	2000000	gray
CS	2000001	3000000	gray
CS	3000001	4000000	gray
CS	4000001	5000000	gray
CS	5000001	6040000	gray
CS	6040001	7040000	gray
CS	7040001	8060000	gray
CS	8060001	9060000	gray
CS	9060001	10060000	gray
CS	10060001	11060000	gray
CS	11060001	12060000	gray
CS	12060001	13060000	gray
CS	13060001	14060000	gray
CS	14060001	15060000	gray
CS	15060001	16060000	gray
CS	16060001	17060000	gray
CS	17060001	18060000	gray
CS	18060001	19060000	gray
CS	19060001	20080000	cyan
CS	20080001	21080000	gray
CS	21080001	22080000	gray
CS	22080001	23080000	gray
CS	23080001	24080000	gray
CS	24080001	25100000	gray
CS	25100001	26100000	gray
CS	26100001	27100000	gray
CS	27100001	28100000	gray
CS	28100001	29100000	gray
CS	29100001	30100000	gray
CS	30100001	31100000	gray
CS	31100001	32120000	gray
CS	32120001	33120000	gray
CS	33120001	34120000	gray
CS	34120001	35120000	gray
CS	35120001	36160000	gray
CS	36160001	37160000	gray
CS	37160001	38160000	gray
CS	38160001	39160000	gray
CS	39180001	40180000	gray
CS	40180001	41180000	gray
CS	41180001	42180000	gray
CS	42180001	43180000	gray
CS	43180001	44180000	gray
CS	44180001	45200000	gray
CS	45200001	46200000	gray
CS	46200001	47220000	gray
CS	47220001	48220000	gray
CS	48220001	49220000	gray
CS	49220001	50220000	gray
CS	50220001	51220000	gray
CS	51220001	52220000	gray
CS	52220001	53220000	gray
CS	53220001	54220000	gray
CS	54220001	55220000	gray
CS	55220001	56220000	gray
CS	56220001	57220000	gray
CS	57220001	58220000	gray
CS	58220001	59220000	gray
CS	59220001	60220000	gray
CS	60220001	61220000	gray
CS	61220001	62220000	gray
CS	62220001	63220000	gray
CS	63220001	64220000	gray
CS	64220001	65220000	gray
CS	65220001	66220000	gray
CS	66220001	67220000	gray
CS	67220001	68220000	gray
CS	68220001	69240000	gray
CS	69240001	70240000	gray
CS	70240001	71240000	gray
CS	71240001	72240000	gray
CS	72240001	73240000	gray
CS	73240001	74240000	gray
CS	74240001	75240000	gray
CS	75240001	76240000	gray
CS	76240001	77240000	gray
CS	77240001	78240000	gray
CS	78240001	79260000	gray
CS	79260001	80260000	gray
CS	80260001	81260000	gray
CS	81260001	82280000	gray
CS	82280001	83280000	gray
CS	83280001	84280000	gray
CS	84280001	85280000	gray
CS	85280001	86280000	gray
CS	86280001	87300000	gray
CS	87300001	88300000	gray
CS	88300001	89300000	gray
CS	89300001	90300000	gray
CS	90300001	91300000	gray
CS	91300001	92300000	gray
CS	92300001	93300000	gray
CS	93300001	94300000	gray
CS	94300001	95300000	gray
CS	95300001	96300000	gray
CS	96300001	97300000	gray
CS	97300001	98300000	gray
CS	98300001	99300000	gray
CS	99300001	100300000	gray
CS	100300001	101300000	gray
CS	101300001	102300000	gray
CS	102300001	103300000	gray
CS	103300001	104300000	gray
CS	104300001	105300000	gray
CS	105300001	106300000	gray
CS	106300001	107300000	gray
CS	107300001	108300000	gray
CS	108300001	109300000	gray
CS	109300001	110320000	gray
CS	110320001	111320000	gray
CS	111320001	112320000	gray
CS	112320001	113320000	gray
CS	113320001	114320000	gray
CS	114320001	115320000	gray
CS	115320001	116340000	gray
CS	116340001	117340000	gray
CS	117340001	118340000	gray
CS	118340001	119360000	gray
CS	119360001	120360000	gray
CS	120360001	121360000	gray
CS	121360001	122360000	gray
CS	122360001	123360000	gray
CS	123360001	124360000	gray
CS	124360001	125360000	gray
CS	125360001	126360000	gray
CS	126360001	127360000	gray
CS	127360001	128360000	gray
CS	128360001	129360000	gray
CS	129360001	130360000	gray
CS	130360001	131360000	gray
CS	131360001	132360000	gray
CS	132360001	133360000	gray
CS	133360001	134360000	gray
CS	134360001	135360000	gray
CS	135360001	136360000	gray
CS	136360001	137360000	gray
CS	137360001	138360000	gray
CS	138360001	139360000	gray
CS	139360001	140360000	gray
CS	140360001	141360000	gray
CS	141360001	142420000	gray
CS	142420001	143420000	gray
CS	143420001	144440000	gray
CS	144440001	145460000	gray
CS	145460001	146480000	gray
CS	146480001	147480000	white
CS	147480001	148480000	gray
CS	148480001	149480000	gray
CS	149480001	150480000	gray
CS	150480001	151480000	gray
CS	151480001	152480000	gray
CS	152480001	153480000	gray
CS	153480001	154500000	gray
CS	154500001	155500000	gray
CS	155500001	156520000	gray
CS	156520001	157540000	gray
CS	157540001	158540000	gray
CS	158540001	159540000	gray
CS	159540001	160540000	gray
CS	160540001	161540000	gray
CS	161540001	162560000	gray
CS	162560001	163560000	gray
CS	163560001	164560000	gray
CS	164560001	165560000	gray
CS	165560001	166560000	gray
CS	166560001	167560000	gray
CS	167560001	168560000	gray
CS	168560001	169560000	gray
CS	169560001	170560000	gray
CS	170560001	171580000	gray
CS	171580001	172580000	gray
CS	172580001	173580000	gray
CS	173580001	174580000	gray
CS	174580001	175580000	gray
CS	175580001	176580000	gray
CS	176580001	177580000	gray
CS	177580001	178580000	gray
CS	178580001	179580000	gray
CS	179580001	180580000	gray
CS	180580001	181580000	gray
CS	181580001	182580000	gray
CS	182580001	183580000	gray
CS	183580001	184600000	gray
CS	184600001	185600000	gray
CS	185600001	186600000	gray
CS	186600001	187600000	gray
CS	187600001	188620000	gray
CS	188620001	189620000	gray
CS	189620001	190620000	gray
CS	190620001	191640000	gray
CS	191640001	192640000	gray
CS	192640001	193680000	gray
CS	193680001	194680000	gray
CS	194680001	195680000	gray
CS	195680001	196680000	gray
CS	196680001	197680000	gray
CS	197680001	198680000	gray
CS	198680001	199680000	gray
CS	199680001	200680000	gray
CS	200680001	201680000	gray
CS	201680001	202680000	gray
CS	202680001	203680000	gray
CS	203680001	204680000	gray
CS	204680001	205680000	gray
CS	205680001	206700000	gray
CS	206700001	207700000	gray
CS	207700001	208700000	gray
CS	208700001	209700000	gray
CS	209700001	210700000	gray
CS	210700001	211700000	gray
CS	211700001	212700000	gray
CS	212700001	213720000	gray
CS	213720001	214720000	gray
CS	214720001	215720000	gray
CS	215720001	216720000	gray
CS	216720001	217720000	gray
CS	217720001	218720000	gray
CS	218720001	219740000	gray
CS	219740001	220740000	gray
CS	220740001	221740000	gray
CS	221740001	222740000	gray
CS	222740001	223740000	gray
CS	223740001	224740000	gray
CS	224740001	225740000	gray
CS	225740001	226740000	gray
CS	226740001	227740000	gray
CS	227740001	228740000	gray
CS	228740001	229740000	gray
CS	229740001	230740000	gray
CS	230740001	231740000	gray
CS	231740001	232740000	gray
CS	232740001	233740000	gray
CS	233740001	234740000	gray
CS	234740001	235740000	gray
CS	235740001	236740000	gray
CS	236740001	237740000	gray
CS	237740001	238740000	gray
CS	238740001	239740000	gray
CS	239740001	240740000	gray
CS	240740001	241740000	gray
CS	241740001	242740000	gray
CS	242740001	243740000	gray
CS	243740001	244740000	gray
CS	244740001	245740000	gray
CS	245740001	246740000	gray
CS	246740001	247740000	gray
CS	247740001	248740000	gray
CS	248740001	249760000	gray
CS	249760001	250760000	gray
CS	250760001	251760000	gray
CS	251760001	252760000	gray
CS	252760001	253760000	gray
CS	253760001	254760000	gray
CS	254760001	255760000	gray
CS	255760001	256760000	gray
CS	256760001	257760000	gray
CS	257760001	258760000	gray
CS	258760001	259760000	gray
CS	259760001	260760000	gray
CS	260760001	261760000	gray
CS	261760001	262760000	gray
CS	262760001	263760000	gray
CS	263760001	264760000	gray
CS	264760001	265760000	gray
CS	265760001	266760000	gray
CS	266760001	267760000	gray
CS	267760001	268760000	gray
CS	268760001	269760000	gray
CS	269760001	270760000	gray
CS	270760001	271760000	gray
CS	271760001	272760000	gray
CS	272760001	273760000	gray
CS	273760001	274760000	gray
CS	274760001	275780000	gray
CS	275780001	276780000	gray
CS	276780001	277800000	gray
CS	277800001	278800000	gray
CS	278800001	279800000	gray
CS	279800001	280800000	gray
CS	280800001	281800000	gray
CS	281800001	282800000	gray
CS	282800001	283800000	gray
CS	283800001	284800000	gray
CS	284800001	285800000	gray
CS	285800001	286800000	gray
CS	286800001	287800000	gray
CS	287800001	288800000	gray
CS	288800001	289800000	gray
CS	289800001	290800000	gray
CS	290800001	291800000	gray
CS	291800001	292800000	gray
CS	292800001	293800000	gray
CS	293800001	294800000	gray
CS	294800001	295800000	gray
CS	295800001	296800000	gray
CS	296800001	297800000	gray
CS	297800001	298800000	gray
CS	298800001	299800000	gray
CS	299800001	300800000	gray
CS	300800001	301800000	gray
CS	301800001	302800000	gray
CS	302800001	303800000	gray
CS	303800001	304800000	gray
CS	304800001	305820000	gray
CS	305820001	306820000	gray
CS	306820001	307820000	gray
CS	307820001	308820000	gray
CS	308820001	309820000	gray
CS	309820001	310820000	gray
CS	310820001	311820000	gray
CS	311820001	312820000	gray
CS	312820001	313820000	gray
CS	313820001	314820000	gray
CS	314820001	315820000	gray
CS	315820001	316820000	gray
CS	316820001	317820000	gray
CS	317820001	318820000	gray
CS	318820001	319820000	gray
CS	319820001	320840000	gray
CS	320840001	321840000	gray
CS	321840001	322840000	gray
CS	322840001	323840000	gray
CS	323840001	324840000	gray
CS	324840001	325840000	gray
CS	325840001	326860000	gray
CS	326860001	327860000	gray
CS	327860001	328860000	gray
CS	328860001	329880000	gray
CS	329880001	330880000	gray
CS	330880001	331900000	gray
CS	331900001	332900000	gray
CS	332900001	333900000	gray
CS	333900001	334900000	gray
CS	334900001	335900000	gray
CS	335900001	336900000	gray
CS	336900001	337900000	gray
CS	337900001	338900000	gray
CS	338900001	339900000	gray
CS	339900001	340900000	gray
CS	340900001	341900000	gray
CS	341900001	342900000	gray
CS	342900001	343900000	gray
CS	343900001	344900000	gray
CS	344900001	345900000	gray
CS	345900001	346900000	gray
CS	346900001	347900000	gray
CS	347900001	348900000	gray
CS	348900001	349900000	gray
CS	349900001	350900000	gray
CS	350900001	351900000	gray
CS	351900001	352900000	gray
CS	352900001	353900000	gray
CS	353900001	354900000	gray
CS	354900001	355900000	gray
CS	355900001	356900000	gray
CS	356900001	357920000	gray
CS	357920001	358920000	gray
CS	358920001	359920000	gray
CS	359920001	360920000	gray
CS	360920001	361920000	gray
CS	361920001	362920000	gray
CS	362920001	363920000	gray
CS	363920001	364920000	gray
CS	364920001	365920000	gray
CS	365920001	366920000	gray
CS	366920001	367940000	gray
CS	367940001	368940000	gray
CS	368940001	369940000	gray
CS	369940001	370940000	gray
CS	370940001	371940000	gray
CS	371940001	372940000	gray
CS	372940001	373940000	gray
CS	373940001	374940000	gray
CS	374940001	375940000	gray
CS	375940001	376940000	gray
CS	376940001	377940000	gray
CS	377940001	378940000	gray
CS	378940001	379940000	gray
CS	379940001	380940000	gray
CS	380940001	381940000	gray
CS	381940001	382940000	gray
CS	382940001	383940000	gray
CS	383940001	384940000	gray
CS	384940001	385940000	gray
CS	385940001	386940000	gray
CS	386940001	387940000	gray
CS	387940001	388960000	gray
CS	388960001	389960000	gray
CS	389960001	390960000	gray
CS	390960001	391960000	gray
CS	391960001	392960000	gray
CS	392960001	393960000	gray
CS	393960001	394960000	gray
CS	394960001	395960000	gray
CS	395960001	396980000	gray
CS	396980001	397980000	gray
CS	397980001	398980000	gray
CS	398980001	399980000	gray
CS	399980001	400980000	gray
CS	400980001	402000000	gray
CS	402000001	403000000	gray
